block_id,assignment,block_index,episode_seed,steps,episode_length,term_reason,success,collision,terminated,truncated,convention,learner_A_utility,learner_B_utility,B_front_utility,B_rear_utility,worst_off_stakeholder_identity,discounted_base_return_A,discounted_base_return_B,discounted_learner_reward_A,discounted_learner_reward_B,collision_type,minimum_bumper_gap,minimum_TTC,hard_braking_rate,background_maximum_braking,formal_job_id,condition,master_seed,checkpoint_step,checkpoint_index,evaluation_seed_base,reconstruction_source,published_episode_payload_available,utility_A,utility_B,utility_B_front,utility_B_rear,roles_json,exit_time_json
validation_003,0,2,566009,82,82,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.3582360657070483,B_rear,0.7599525414720678,0.4715386374668101,0.7599525414720678,0.4715386374668101,none,17.732134721384924,,0.23170731707317074,6.000000000000014,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,1.0,1.0,0.3582360657070483,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 49, ""B"": 82, ""B_front"": 36, ""B_rear"": null}"
validation_003,1,2,566010,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,-0.1511186722979482,-0.16709877563594194,-0.1511186722979482,-0.16709877563594194,none,7.610966588045784,,0.09,2.6922434654871807,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": null, ""B_front"": 36, ""B_rear"": null}"
validation_004,0,3,566011,72,72,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.5782575851733519,B_rear,0.7814487394138772,0.5014347078688534,0.7814487394138772,0.5014347078688534,none,20.51080112491637,,0.24305555555555555,6.000000000000014,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,1.0,1.0,0.5782575851733519,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 46, ""B"": 72, ""B_front"": 39, ""B_rear"": null}"
validation_004,1,3,566012,400,400,truncation,False,False,False,True,,1.0,0.0,1.0,0.0,B,0.6909951524600193,-0.17010088169211082,0.6909951524600193,-0.17010088169211082,none,21.23378246571454,,0.055,3.2601209793560315,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 61, ""B"": null, ""B_front"": 39, ""B_rear"": null}"
validation_005,0,4,566013,87,87,collision,False,True,True,False,,0.4799999999999969,0.0,1.0,0.5506704654804541,B,-0.570465335919459,-0.7042748362688493,-0.570465335919459,-0.7042748362688493,A-B,-0.44326457280808995,0.0,0.41379310344827586,6.000000000000014,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.4799999999999969,0.0,1.0,0.5506704654804541,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_005,1,4,566014,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,0.05756592191094681,-0.15642427279964385,0.05756592191094681,-0.15642427279964385,none,21.72111001130689,,0.0875,6.000000000000014,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_006,0,5,566015,85,85,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.3922787875560605,B_rear,0.6770746056712459,0.48755527234933366,0.6770746056712459,0.48755527234933366,none,18.108154251749937,,0.2411764705882353,6.000000000000014,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,1.0,1.0,0.3922787875560605,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 55, ""B"": 85, ""B_front"": 40, ""B_rear"": null}"
validation_006,1,5,566016,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,-0.08862942924748314,-0.169847227914085,-0.08862942924748314,-0.169847227914085,none,17.485927941577586,,0.0775,6.000000000000014,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_007,0,6,566017,76,76,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.5615271097587825,B_rear,0.770045382319631,0.48911139312687263,0.770045382319631,0.48911139312687263,none,16.610063091907847,,0.2236842105263158,6.000000000000014,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,1.0,1.0,0.5615271097587825,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 48, ""B"": 76, ""B_front"": 36, ""B_rear"": null}"
validation_007,1,6,566018,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,-0.18595793709247915,-0.16629331573778022,-0.18595793709247915,-0.16629331573778022,none,6.295760053272602,,0.095,2.6922434654871807,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": null, ""B_front"": 36, ""B_rear"": null}"
validation_008,0,7,566019,400,400,truncation,False,False,False,True,,1.0,0.0,1.0,0.0,B,0.6819111487381919,0.025581585127035282,0.6819111487381919,0.025581585127035282,none,13.333922590141015,,0.0625,6.000000000000014,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,0.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 60, ""B"": null, ""B_front"": 39, ""B_rear"": null}"
validation_008,1,7,566020,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,-0.004575235007653788,-0.16414167042989636,-0.004575235007653788,-0.16414167042989636,none,22.391553051973176,,0.0825,4.976275463142841,mean_pbrs__61005,mean_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": null, ""B_front"": 39, ""B_rear"": null}"
validation_001,0,0,566006,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.16709877563594194,0.7845455704541162,-0.16709877563594194,0.7845455704541162,none,15.961110011306786,,0.0425,2.6922434654871807,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 53, ""B_front"": 36, ""B_rear"": null}"
validation_001,1,0,566007,64,64,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.8657580834352435,B_rear,0.702300014551913,0.8031526579935309,0.702300014551913,0.8031526579935309,none,27.98056005164355,,0.0546875,6.000000000000014,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.8657580834352435,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 64, ""B"": 44, ""B_front"": 36, ""B_rear"": null}"
validation_002,0,1,566008,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.15634089016308136,0.741759416440557,-0.15634089016308136,0.741759416440557,none,21.551845748249704,,0.0375,6.000000000000014,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 56, ""B_front"": 40, ""B_rear"": null}"
validation_002,1,1,566009,102,102,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.051732592615877794,B_rear,0.3799128016660224,0.7490963350697434,0.3799128016660224,0.7490963350697434,none,8.636171878818814,,0.22549019607843138,6.000000000000014,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.051732592615877794,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 102, ""B"": 45, ""B_front"": 40, ""B_rear"": null}"
validation_003,0,2,566010,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.16709877563594194,0.66880296743095,-0.16709877563594194,0.66880296743095,none,14.611259998460966,,0.05,2.6922434654871807,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 68, ""B_front"": 36, ""B_rear"": null}"
validation_003,1,2,566011,106,106,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.05053752679722284,B_rear,0.39792726188890615,0.7503567117102252,0.39792726188890615,0.7503567117102252,none,16.639496546932293,,0.21226415094339623,6.000000000000014,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.05053752679722284,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 106, ""B"": 45, ""B_front"": 36, ""B_rear"": null}"
validation_004,0,3,566012,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.15634089016308136,0.7770095244779494,-0.15634089016308136,0.7770095244779494,none,20.581110011306862,,0.0375,3.2601209793560315,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 54, ""B_front"": 39, ""B_rear"": null}"
validation_004,1,3,566013,108,108,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.044611042173398424,B_rear,0.3494142098660415,0.7489507975654468,0.3494142098660415,0.7489507975654468,none,26.15317633771849,,0.2361111111111111,6.000000000000014,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.044611042173398424,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 108, ""B"": 50, ""B_front"": 39, ""B_rear"": null}"
validation_005,0,4,566014,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.1506364608822361,0.7667923476703346,-0.1506364608822361,0.7667923476703346,none,25.381110011306916,,0.03375,6.000000000000014,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 54, ""B_front"": 40, ""B_rear"": null}"
validation_005,1,4,566015,400,400,truncation,False,False,False,True,,1.0,0.0,1.0,0.0,B,0.7062945248931121,-0.12494004804174552,0.7062945248931121,-0.12494004804174552,none,24.629780631651258,,0.04375,6.000000000000014,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 51, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_006,0,5,566016,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.1506364608822361,0.7524199358576966,-0.1506364608822361,0.7524199358576966,none,24.57501012318251,,0.03375,6.000000000000014,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 58, ""B_front"": 40, ""B_rear"": null}"
validation_006,1,5,566017,400,400,truncation,False,False,False,True,,1.0,0.0,1.0,0.0,B,0.6929045485920218,-0.1169532814455754,0.6929045485920218,-0.1169532814455754,none,19.167121645937343,,0.04375,6.000000000000014,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 55, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_007,0,6,566018,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.16709877563594194,0.7739241658524163,-0.16709877563594194,0.7739241658524163,none,25.8841289009943,,0.0425,2.6922434654871807,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 48, ""B_front"": 36, ""B_rear"": null}"
validation_007,1,6,566019,70,70,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.7310482015180656,B_rear,0.5801495882766587,0.7742981105613695,0.5801495882766587,0.7742981105613695,none,10.324683295792141,,0.15714285714285714,3.7322837890196325,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.7310482015180656,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 70, ""B"": 44, ""B_front"": 36, ""B_rear"": null}"
validation_008,0,7,566020,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.1506364608822361,0.759403742319834,-0.1506364608822361,0.759403742319834,none,23.955010123182504,,0.03375,4.976275463142841,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 57, ""B_front"": 39, ""B_rear"": null}"
validation_008,1,7,566021,400,400,truncation,False,False,False,True,,1.0,0.0,1.0,0.0,B,0.6812371962681736,-0.1051682825838577,0.6812371962681736,-0.1051682825838577,none,14.45424307855832,,0.045,4.51279402544408,mean_pbrs__61006,mean_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 58, ""B"": null, ""B_front"": 39, ""B_rear"": null}"
validation_001,0,0,566007,81,81,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.7720700416609556,B_rear,0.7042780339215142,0.6097518648638092,0.7042780339215142,0.6097518648638092,none,18.819193160075997,,0.10493827160493827,6.000000000000014,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.7720700416609556,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 63, ""B"": 81, ""B_front"": 36, ""B_rear"": null}"
validation_001,1,0,566008,400,400,truncation,False,False,False,True,,1.609823385706477e-16,1.0,1.0,1.0,A,-0.1589883009301115,0.7861227113481761,-0.1589883009301115,0.7861227113481761,none,,,0.05,2.2812423125883896,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.609823385706477e-16,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 49, ""B_front"": 36, ""B_rear"": 69}"
validation_002,0,1,566009,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.15634089016308136,0.7438378006643216,-0.15634089016308136,0.7438378006643216,none,22.872245206904466,,0.0375,6.000000000000014,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 55, ""B_front"": 40, ""B_rear"": null}"
validation_002,1,1,566010,400,400,truncation,False,False,False,True,,7.216449660063518e-17,1.0,1.0,1.0,A,-0.14463331459199646,0.5832425460758639,-0.14463331459199646,0.5832425460758639,none,,,0.06,6.000000000000014,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,7.216449660063518e-17,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 70, ""B_front"": 40, ""B_rear"": 88}"
validation_003,0,2,566011,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.16709877563594194,0.7460410209168639,-0.16709877563594194,0.7460410209168639,none,17.11224520690439,,0.0425,2.6922434654871807,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 57, ""B_front"": 36, ""B_rear"": null}"
validation_003,1,2,566012,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.14745500569681153,0.5880701050135121,-0.14745500569681153,0.5880701050135121,none,,,0.065,2.6922434654871807,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 68, ""B_front"": 36, ""B_rear"": 86}"
validation_004,0,3,566013,79,79,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.7612474857392926,B_rear,0.7277905075568367,0.6246399326877459,0.7277905075568367,0.6246399326877459,none,18.427278362427757,,0.0759493670886076,6.000000000000014,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.7612474857392926,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 61, ""B"": 79, ""B_front"": 39, ""B_rear"": null}"
validation_004,1,3,566014,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.1561266578022353,0.6152391722005055,-0.1561266578022353,0.6152391722005055,none,,,0.06375,3.2601209793560315,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 67, ""B_front"": 39, ""B_rear"": 84}"
validation_005,0,4,566015,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.1506364608822361,0.6855154627729179,-0.1506364608822361,0.6855154627729179,none,21.07301285679482,,0.04375,6.000000000000014,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 58, ""B_front"": 40, ""B_rear"": null}"
validation_005,1,4,566016,63,63,collision,False,True,True,False,,0.0,0.259999999999998,1.0,0.34461483005165844,A,-0.7731342809248363,-0.7195505809879758,-0.7731342809248363,-0.7195505809879758,A-B,-0.20326457280927457,0.0,0.4444444444444444,6.000000000000014,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,0.259999999999998,1.0,0.34461483005165844,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_006,0,5,566017,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,-0.14846373745394,-0.15639874827946385,-0.14846373745394,-0.15639874827946385,none,,,0.07125,6.000000000000014,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_006,1,5,566018,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.15199741711001136,0.6113447672536337,-0.15199741711001136,0.6113447672536337,none,,,0.06,6.000000000000014,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 71, ""B_front"": 40, ""B_rear"": 88}"
validation_007,0,6,566019,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.16709877563594194,0.7330698717528846,-0.16709877563594194,0.7330698717528846,none,18.921110011307007,,0.045,2.6922434654871807,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 55, ""B_front"": 36, ""B_rear"": null}"
validation_007,1,6,566020,400,400,truncation,False,False,False,True,,1.609823385706477e-16,1.0,1.0,1.0,A,-0.1613436827419143,0.597363548369393,-0.1613436827419143,0.597363548369393,none,,,0.065,2.6922434654871807,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.609823385706477e-16,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 68, ""B_front"": 36, ""B_rear"": 85}"
validation_008,0,7,566021,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,-0.1506364608822361,-0.15639874827946387,-0.1506364608822361,-0.15639874827946387,none,,,0.07125,4.976275463142841,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": null, ""B_front"": 39, ""B_rear"": null}"
validation_008,1,7,566022,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.15272340091740524,0.7638920755036698,-0.15272340091740524,0.7638920755036698,none,,,0.0375,4.51279402544408,mean_pbrs__61007,mean_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 51, ""B_front"": 39, ""B_rear"": 71}"
validation_001,0,0,566008,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.16709877563594194,0.6336613093947785,-0.16709877563594194,0.6336613093947785,none,18.512399053609116,,0.065,2.6922434654871807,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 59, ""B_front"": 36, ""B_rear"": null}"
validation_001,1,0,566009,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.1671698192434283,0.2528046918076298,-0.1671698192434283,0.2528046918076298,none,,,0.10625,2.0251984851505966,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 126, ""B_front"": 36, ""B_rear"": 136}"
validation_002,0,1,566010,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.15634089016308136,0.4806170222331783,-0.15634089016308136,0.4806170222331783,none,27.38931799037347,,0.07,6.000000000000014,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 89, ""B_front"": 40, ""B_rear"": null}"
validation_002,1,1,566011,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.15068242509166807,0.23418217847420308,-0.15068242509166807,0.23418217847420308,none,,,0.0975,6.000000000000014,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 135, ""B_front"": 40, ""B_rear"": 146}"
validation_003,0,2,566012,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.16683648527015366,0.640568474305169,-0.16683648527015366,0.640568474305169,none,23.214549995332746,,0.06125,2.6922434654871807,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 57, ""B_front"": 36, ""B_rear"": null}"
validation_003,1,2,566013,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.15068242509166804,0.3314897784099386,-0.15068242509166804,0.3314897784099386,none,,,0.08625,2.158070902423148,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 108, ""B_front"": 36, ""B_rear"": 118}"
validation_004,0,3,566014,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.15634089016308136,0.5231700424560503,-0.15634089016308136,0.5231700424560503,none,20.918526433316757,,0.07625,3.2601209793560315,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 66, ""B_front"": 39, ""B_rear"": null}"
validation_004,1,3,566015,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.16716981924342836,0.2007262097863654,-0.16716981924342836,0.2007262097863654,none,,,0.11125,2.6454516268761807,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 148, ""B_front"": 39, ""B_rear"": 159}"
validation_005,0,4,566016,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.1506364608822361,0.41390868449324036,-0.1506364608822361,0.41390868449324036,none,25.116541565815652,,0.07375,6.000000000000014,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 104, ""B_front"": 40, ""B_rear"": null}"
validation_005,1,4,566017,110,110,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.8209812913420802,B_rear,0.8008309143409653,0.3406592653111807,0.8008309143409653,0.3406592653111807,none,20.93417391494586,,0.15454545454545454,6.000000000000014,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,1.0,1.0,1.0,0.8209812913420802,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 43, ""B"": 110, ""B_front"": 40, ""B_rear"": null}"
validation_006,0,5,566018,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.1506364608822361,0.425756271044051,-0.1506364608822361,0.425756271044051,none,23.528606965927395,,0.07125,6.000000000000014,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 105, ""B_front"": 40, ""B_rear"": null}"
validation_006,1,5,566019,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.15639874827946385,0.23527958222841266,-0.15639874827946385,0.23527958222841266,none,,,0.1,6.000000000000014,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 134, ""B_front"": 40, ""B_rear"": 145}"
validation_007,0,6,566020,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.16598450075408114,0.6165288064248688,-0.16598450075408114,0.6165288064248688,none,26.023075056989057,,0.06625,2.6922434654871807,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 55, ""B_front"": 36, ""B_rear"": null}"
validation_007,1,6,566021,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,-0.1563987482794638,-0.12286097575418845,-0.1563987482794638,-0.12286097575418845,none,,,0.10375,2.2261651523707116,mean_pbrs__61008,mean_pbrs,61008,100000,5,561008,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": null, ""B_front"": 36, ""B_rear"": null}"
