success,collision,truncation,terminated,truncated,termination_reason,episode_length,exit_step_agent_0,exit_step_agent_1,passing_order,controller_role_mapping,failure_category,primary_failure_label,reward_progress_A,reward_exit_A,reward_collision_A,reward_hard_braking_A,reward_active_time_A,reward_total_A,reward_progress_B,reward_exit_B,reward_collision_B,reward_hard_braking_B,reward_active_time_B,reward_total_B,stage,protocol_tag,code_commit,master_seed,checkpoint,checkpoint_step,checkpoint_sha256,scenario_block,assignment,eval_seed,episode_index,swap_pair_id,validation_block_id,template_validation_index
True,False,False,True,False,success,60,57,60,mainline_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.35692307692307695,0.6,0.0,-0.10968749999999584,-0.028500000000000022,0.8187355769230811,0.3409662013943851,0.6,0.0,-0.03374999999999872,-0.030000000000000023,0.8772162013943865,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,2,0,189455025,4,stage9-confirmatory-v1:ms67001:ckpt25000:b2,validation_003,2,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,66,66,60,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.34096620139438527,0.6,0.0,-0.0421875,-0.03300000000000002,0.8657787013943853,0.35692307692307645,0.6,0.0,-0.0421874999999984,-0.030000000000000023,0.8847355769230784,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,2,1,189455025,5,stage9-confirmatory-v1:ms67001:ckpt25000:b2,validation_003,2,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,62,60,62,mainline_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.3489230769230769,0.6,0.0,-0.11812499999999553,-0.030000000000000023,0.8007980769230815,0.36310387587149073,0.6,0.0,-0.07593749999999712,-0.031000000000000024,0.8561663758714939,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,3,0,1928370970,6,stage9-confirmatory-v1:ms67001:ckpt25000:b3,validation_004,3,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,69,69,62,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.3631038758714906,0.6,0.0,-0.1349999999999973,-0.034500000000000024,0.7936038758714935,0.3489230769230768,0.6,0.0,-0.0843749999999968,-0.031000000000000024,0.83354807692308,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,3,1,1928370970,7,stage9-confirmatory-v1:ms67001:ckpt25000:b3,validation_004,3,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,68,68,50,ramp_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.3409230769230768,0.6,0.0,-0.10124999999999898,-0.03400000000000002,0.8056730769230781,0.35080516782865406,0.6,0.0,-0.01687499999999936,-0.02500000000000002,0.9089301678286548,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,4,0,622488216,8,stage9-confirmatory-v1:ms67001:ckpt25000:b4,validation_005,4,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,60,60,52,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.3508051678286543,0.6,0.0,-0.11812499999999673,-0.030000000000000023,0.8026801678286577,0.3409230769230767,0.6,0.0,0.0,-0.02600000000000002,0.9149230769230767,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,4,1,622488216,9,stage9-confirmatory-v1:ms67001:ckpt25000:b4,validation_005,4,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,67,67,50,ramp_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.34092307692307683,0.6,0.0,-0.06749999999999945,-0.03350000000000002,0.8399230769230775,0.3489603616222289,0.6,0.0,0.0,-0.02500000000000002,0.9239603616222289,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,5,0,1416737551,10,stage9-confirmatory-v1:ms67001:ckpt25000:b5,validation_006,5,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,64,64,57,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.34896036162222893,0.6,0.0,-0.10968749999999826,-0.03200000000000002,0.8072728616222308,0.3409230769230769,0.6,0.0,-0.05906249999999776,-0.028500000000000022,0.8533605769230791,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,5,1,1416737551,11,stage9-confirmatory-v1:ms67001:ckpt25000:b5,validation_006,5,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,62,62,57,ramp_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.35692307692307695,0.6,0.0,-0.10124999999999858,-0.031000000000000024,0.8246730769230783,0.33789152438367603,0.6,0.0,-0.00843749999999968,-0.028500000000000022,0.9009540243836764,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,6,0,2091575383,12,stage9-confirmatory-v1:ms67001:ckpt25000:b6,validation_007,6,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,67,67,60,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.337891524383676,0.6,0.0,-0.07593749999999913,-0.03350000000000002,0.8284540243836772,0.35692307692307684,0.6,0.0,-0.06749999999999744,-0.030000000000000023,0.8594230769230795,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,6,1,2091575383,13,stage9-confirmatory-v1:ms67001:ckpt25000:b6,validation_007,6,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,66,64,66,mainline_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.340923076923077,0.6,0.0,-0.11812499999999714,-0.03200000000000002,0.7907980769230799,0.3544947802415053,0.6,0.0,-0.06749999999999744,-0.03300000000000002,0.8539947802415078,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,7,0,401806887,14,stage9-confirmatory-v1:ms67001:ckpt25000:b7,validation_008,7,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,68,68,61,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.35449478024150527,0.6,0.0,-0.10124999999999777,-0.03400000000000002,0.8192447802415076,0.3409230769230767,0.6,0.0,-0.06749999999999744,-0.030500000000000024,0.8429230769230793,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,7,1,401806887,15,stage9-confirmatory-v1:ms67001:ckpt25000:b7,validation_008,7,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,74,64,74,mainline_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.35692307692307645,0.6,0.0,-0.10968749999999584,-0.03200000000000002,0.8152355769230812,0.3692532298929094,0.6,0.0,-0.11812499999999714,-0.037000000000000026,0.8141282298929118,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,0,0,1360662864,0,stage9-confirmatory-v1:ms67001:ckpt50000:b0,validation_001,0,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,65,65,52,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.36925322989290876,0.6,0.0,-0.10124999999999777,-0.03250000000000002,0.8355032298929113,0.3569230769230771,0.6,0.0,-0.025312499999999037,-0.02600000000000002,0.9056105769230781,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,0,1,1360662864,1,stage9-confirmatory-v1:ms67001:ckpt50000:b0,validation_001,0,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,58,58,49,ramp_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.34892307692307684,0.6,0.0,-0.10968749999999584,-0.029000000000000022,0.8102355769230811,0.33112723496011603,0.6,0.0,0.0,-0.02450000000000002,0.9066272349601161,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,1,0,395001217,2,stage9-confirmatory-v1:ms67001:ckpt50000:b1,validation_002,1,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,61,55,61,ramp_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.33112723496011626,0.6,0.0,0.0,-0.02750000000000002,0.9036272349601163,0.3489230769230769,0.6,0.0,-0.05906249999999776,-0.030500000000000024,0.8593605769230792,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,1,1,395001217,3,stage9-confirmatory-v1:ms67001:ckpt50000:b1,validation_002,1,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,99,81,99,mainline_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.35692307692307695,0.6,0.0,-0.16874999999999757,-0.04050000000000003,0.7476730769230794,0.34096620139438566,0.6,0.0,-0.12656249999999963,-0.04950000000000004,0.7649037013943855,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,2,0,1652455770,4,stage9-confirmatory-v1:ms67001:ckpt50000:b2,validation_003,2,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,66,66,53,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.3409662013943852,0.6,0.0,-0.0928124999999985,-0.03300000000000002,0.8151537013943867,0.356923076923077,0.6,0.0,-0.05062499999999808,-0.02650000000000002,0.8797980769230789,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,2,1,1652455770,5,stage9-confirmatory-v1:ms67001:ckpt50000:b2,validation_003,2,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,75,65,75,mainline_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.34892307692307667,0.6,0.0,-0.10968749999999625,-0.03250000000000002,0.8067355769230807,0.363103875871491,0.6,0.0,-0.11812499999999714,-0.037500000000000026,0.8074788758714937,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,3,0,769889147,6,stage9-confirmatory-v1:ms67001:ckpt50000:b3,validation_004,3,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,58,58,48,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.363103875871491,0.6,0.0,-0.10968749999999625,-0.029000000000000022,0.8244163758714946,0.3489230769230768,0.6,0.0,-0.03374999999999872,-0.024000000000000018,0.8911730769230781,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,3,1,769889147,7,stage9-confirmatory-v1:ms67001:ckpt50000:b3,validation_004,3,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,74,74,50,ramp_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.34092307692307666,0.6,0.0,-0.07593750000000034,-0.037000000000000026,0.8279855769230765,0.3508051678286543,0.6,0.0,-0.07593749999999712,-0.02500000000000002,0.8498676678286573,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,4,0,1807566510,8,stage9-confirmatory-v1:ms67001:ckpt50000:b4,validation_005,4,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,82,71,82,ramp_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.3508051678286547,0.6,0.0,-0.06749999999999824,-0.035500000000000025,0.8478051678286562,0.3409230769230769,0.6,0.0,-0.1350000000000013,-0.04100000000000003,0.7649230769230757,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,4,1,1807566510,9,stage9-confirmatory-v1:ms67001:ckpt50000:b4,validation_005,4,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,89,75,89,mainline_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.3409230769230768,0.6,0.0,-0.11812499999999794,-0.037500000000000026,0.785298076923079,0.3489603616222289,0.6,0.0,-0.11812499999999915,-0.04450000000000003,0.7863353616222297,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,5,0,844564215,10,stage9-confirmatory-v1:ms67001:ckpt50000:b5,validation_006,5,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,63,63,50,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.348960361622229,0.6,0.0,-0.09281249999999769,-0.03150000000000002,0.8246478616222312,0.34092307692307683,0.6,0.0,-0.01687499999999936,-0.02500000000000002,0.8990480769230775,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,5,1,844564215,11,stage9-confirmatory-v1:ms67001:ckpt50000:b5,validation_006,5,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,60,60,49,ramp_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.35692307692307684,0.6,0.0,-0.15187499999999501,-0.030000000000000023,0.7750480769230818,0.3378915243836762,0.6,0.0,0.0,-0.02450000000000002,0.9133915243836762,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,6,0,449563861,12,stage9-confirmatory-v1:ms67001:ckpt50000:b6,validation_007,6,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
True,False,False,True,False,success,62,54,62,ramp_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.33789152438367637,0.6,0.0,0.0,-0.02700000000000002,0.9108915243836764,0.356923076923077,0.6,0.0,-0.05906249999999776,-0.031000000000000024,0.8668605769230793,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,50000,50000,6,1,449563861,13,stage9-confirmatory-v1:ms67001:ckpt50000:b6,validation_007,6,2ca2785f9275c532d1c08b07fc64b9578eb93e894187102cc9d0259eedbae945
