success,collision,truncation,terminated,truncated,termination_reason,episode_length,exit_step_agent_0,exit_step_agent_1,passing_order,controller_role_mapping,failure_category,primary_failure_label,reward_progress_A,reward_exit_A,reward_collision_A,reward_hard_braking_A,reward_active_time_A,reward_total_A,reward_progress_B,reward_exit_B,reward_collision_B,reward_hard_braking_B,reward_active_time_B,reward_total_B,stage,protocol_tag,code_commit,master_seed,checkpoint,checkpoint_step,scenario_block,assignment,eval_seed,episode_index,swap_pair_id,validation_block_id,template_validation_index
True,False,False,True,False,success,48,43,48,mainline_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230771,0.6,0.0,0.0,-0.021500000000000016,0.9354230769230771,0.3409662013943852,0.6,0.0,0.0,-0.024000000000000018,0.9169662013943852,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,26,0,2129283564,52,stage7c-q1-protocol-v1:ms64005:ckpt350000:b26,validation_003,2
True,False,False,True,False,success,53,53,52,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.34096620139438516,0.6,0.0,-0.11812499999999633,-0.02650000000000002,0.7963412013943889,0.35692307692307695,0.6,0.0,-0.09281249999999648,-0.02600000000000002,0.8381105769230803,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,26,1,2129283564,53,stage7c-q1-protocol-v1:ms64005:ckpt350000:b26,validation_003,2
True,False,False,True,False,success,51,45,51,mainline_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34892307692307695,0.6,0.0,-0.03374999999999872,-0.022500000000000017,0.8926730769230783,0.36310387587149084,0.6,0.0,-0.0421874999999984,-0.02550000000000002,0.8954163758714924,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,27,0,959339367,54,stage7c-q1-protocol-v1:ms64005:ckpt350000:b27,validation_004,3
True,False,False,True,False,success,56,49,56,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.36310387587149073,0.6,0.0,-0.03374999999999872,-0.02450000000000002,0.9048538758714921,0.34892307692307695,0.6,0.0,-0.05062499999999928,-0.02800000000000002,0.8702980769230777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,27,1,959339367,55,stage7c-q1-protocol-v1:ms64005:ckpt350000:b27,validation_004,3
True,False,False,True,False,success,50,50,44,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307694,0.6,0.0,-0.10124999999999616,-0.02500000000000002,0.8146730769230809,0.35080516782865434,0.6,0.0,0.0,-0.022000000000000016,0.9288051678286544,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,28,0,1816175274,56,stage7c-q1-protocol-v1:ms64005:ckpt350000:b28,validation_005,4
True,False,False,True,False,success,55,48,55,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.35080516782865423,0.6,0.0,-0.025312499999999037,-0.024000000000000018,0.9014926678286552,0.34092307692307683,0.6,0.0,-0.01687500000000016,-0.02750000000000002,0.8965480769230767,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,28,1,1816175274,57,stage7c-q1-protocol-v1:ms64005:ckpt350000:b28,validation_005,4
False,True,False,True,False,collision,19,,,,"{'A': 'mainline', 'B': 'ramp'}",collision,,0.11213846153846181,0.0,-1.0,0.0,-0.009500000000000005,-0.8973615384615381,0.11531576128664545,0.0,-1.0,0.0,-0.009500000000000005,-0.8941842387133545,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,29,0,1151225121,58,stage7c-q1-protocol-v1:ms64005:ckpt350000:b29,validation_006,5
True,False,False,True,False,success,55,48,55,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3489603616222289,0.6,0.0,-0.025312499999999037,-0.024000000000000018,0.8996478616222299,0.34092307692307683,0.6,0.0,-0.01687500000000016,-0.02750000000000002,0.8965480769230767,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,29,1,1151225121,59,stage7c-q1-protocol-v1:ms64005:ckpt350000:b29,validation_006,5
True,False,False,True,False,success,51,51,44,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307707,0.6,0.0,-0.14343749999999456,-0.02550000000000002,0.7879855769230825,0.3378915243836762,0.6,0.0,0.0,-0.022000000000000016,0.9158915243836762,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,30,0,840452564,60,stage7c-q1-protocol-v1:ms64005:ckpt350000:b30,validation_007,6
True,False,False,True,False,success,52,45,52,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.33789152438367615,0.6,0.0,-0.0421874999999984,-0.022500000000000017,0.8732040243836778,0.3569230769230769,0.6,0.0,-0.01687499999999936,-0.02600000000000002,0.9140480769230775,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,30,1,840452564,61,stage7c-q1-protocol-v1:ms64005:ckpt350000:b30,validation_007,6
True,False,False,True,False,success,52,46,52,mainline_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307705,0.6,0.0,-0.00843749999999968,-0.023000000000000017,0.9094855769230774,0.35449478024150527,0.6,0.0,-0.03374999999999872,-0.02600000000000002,0.8947447802415066,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,31,0,816685523,62,stage7c-q1-protocol-v1:ms64005:ckpt350000:b31,validation_008,7
True,False,False,True,False,success,56,49,56,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3544947802415052,0.6,0.0,-0.03374999999999872,-0.02450000000000002,0.8962447802415066,0.34092307692307694,0.6,0.0,-0.03374999999999992,-0.02800000000000002,0.879173076923077,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,350000,350000,31,1,816685523,63,stage7c-q1-protocol-v1:ms64005:ckpt350000:b31,validation_008,7
True,False,False,True,False,success,89,89,51,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230766,0.6,0.0,-0.11812499999999874,-0.04450000000000003,0.7942980769230782,0.369253229892909,0.6,0.0,0.0,-0.02550000000000002,0.943753229892909,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,0,0,1447621232,0,stage7c-q1-protocol-v1:ms64005:ckpt325000:b0,validation_001,0
True,False,False,True,False,success,60,60,48,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3692532298929092,0.6,0.0,-0.01687499999999936,-0.030000000000000023,0.92237822989291,0.3569230769230772,0.6,0.0,-0.01687499999999936,-0.024000000000000018,0.9160480769230777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,0,1,1447621232,1,stage7c-q1-protocol-v1:ms64005:ckpt325000:b0,validation_001,0
True,False,False,True,False,success,60,60,47,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3489230769230773,0.6,0.0,-0.00843749999999968,-0.030000000000000023,0.9104855769230775,0.33112723496011587,0.6,0.0,0.0,-0.023500000000000017,0.907627234960116,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,1,0,303857870,2,stage7c-q1-protocol-v1:ms64005:ckpt325000:b1,validation_002,1
True,False,False,True,False,success,63,49,63,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3311272349601161,0.6,0.0,0.0,-0.02450000000000002,0.9066272349601161,0.34892307692307684,0.6,0.0,-0.0421874999999984,-0.03150000000000002,0.8752355769230785,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,1,1,303857870,3,stage7c-q1-protocol-v1:ms64005:ckpt325000:b1,validation_002,1
True,False,False,True,False,success,89,89,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307657,0.6,0.0,-0.11812499999999874,-0.04450000000000003,0.7942980769230782,0.34096620139438527,0.6,0.0,0.0,-0.02500000000000002,0.9159662013943853,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,2,0,192258240,4,stage7c-q1-protocol-v1:ms64005:ckpt325000:b2,validation_003,2
True,False,False,True,False,success,66,66,49,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3409662013943848,0.6,0.0,-0.01687500000000016,-0.03300000000000002,0.8910912013943848,0.35692307692307707,0.6,0.0,0.0,-0.02450000000000002,0.9324230769230772,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,2,1,192258240,5,stage7c-q1-protocol-v1:ms64005:ckpt325000:b2,validation_003,2
True,False,False,True,False,success,89,89,51,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.348923076923077,0.6,0.0,-0.10124999999999978,-0.04450000000000003,0.8031730769230773,0.3631038758714908,0.6,0.0,0.0,-0.02550000000000002,0.9376038758714909,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,3,0,424166669,6,stage7c-q1-protocol-v1:ms64005:ckpt325000:b3,validation_004,3
True,False,False,True,False,success,72,50,72,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.36310387587149084,0.6,0.0,0.0,-0.02500000000000002,0.9381038758714908,0.3489230769230768,0.6,0.0,-0.0421874999999992,-0.036000000000000025,0.8707355769230777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,3,1,424166669,7,stage7c-q1-protocol-v1:ms64005:ckpt325000:b3,validation_004,3
True,False,False,True,False,success,72,72,49,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307716,0.6,0.0,-0.00843750000000008,-0.036000000000000025,0.8964855769230771,0.35080516782865423,0.6,0.0,0.0,-0.02450000000000002,0.9263051678286542,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,4,0,1810538517,8,stage7c-q1-protocol-v1:ms64005:ckpt325000:b4,validation_005,4
True,False,False,True,False,success,68,50,68,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.35080516782865406,0.6,0.0,0.0,-0.02500000000000002,0.9258051678286542,0.3409230769230765,0.6,0.0,0.0,-0.03400000000000002,0.9069230769230765,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,4,1,1810538517,9,stage7c-q1-protocol-v1:ms64005:ckpt325000:b4,validation_005,4
True,False,False,True,False,success,83,83,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307733,0.6,0.0,-0.042187500000000405,-0.04150000000000003,0.8572355769230768,0.3489603616222288,0.6,0.0,0.0,-0.02500000000000002,0.9239603616222287,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,5,0,2008294606,10,stage7c-q1-protocol-v1:ms64005:ckpt325000:b5,validation_006,5
True,False,False,True,False,success,69,51,69,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.34896036162222893,0.6,0.0,0.0,-0.02550000000000002,0.923460361622229,0.340923076923077,0.6,0.0,-0.03375000000000032,-0.034500000000000024,0.8726730769230766,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,5,1,2008294606,11,stage7c-q1-protocol-v1:ms64005:ckpt325000:b5,validation_006,5
True,False,False,True,False,success,87,87,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307723,0.6,0.0,-0.10968749999999866,-0.04350000000000003,0.8037355769230784,0.3378915243836761,0.6,0.0,0.0,-0.02500000000000002,0.9128915243836762,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,6,0,1206877550,12,stage7c-q1-protocol-v1:ms64005:ckpt325000:b6,validation_007,6
True,False,False,True,False,success,58,46,58,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.33789152438367637,0.6,0.0,0.0,-0.023000000000000017,0.9148915243836764,0.3569230769230767,0.6,0.0,0.0,-0.029000000000000022,0.9279230769230767,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,6,1,1206877550,13,stage7c-q1-protocol-v1:ms64005:ckpt325000:b6,validation_007,6
True,False,False,True,False,success,75,75,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307705,0.6,0.0,-0.01687500000000016,-0.037500000000000026,0.8865480769230767,0.3544947802415051,0.6,0.0,0.0,-0.02500000000000002,0.9294947802415052,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,7,0,1459158321,14,stage7c-q1-protocol-v1:ms64005:ckpt325000:b7,validation_008,7
True,False,False,True,False,success,74,50,74,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3544947802415055,0.6,0.0,0.0,-0.02500000000000002,0.9294947802415054,0.34092307692307705,0.6,0.0,-0.02531250000000024,-0.037000000000000026,0.8786105769230768,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,7,1,1459158321,15,stage7c-q1-protocol-v1:ms64005:ckpt325000:b7,validation_008,7
True,False,False,True,False,success,89,89,51,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230766,0.6,0.0,-0.11812499999999874,-0.04450000000000003,0.7942980769230782,0.369253229892909,0.6,0.0,0.0,-0.02550000000000002,0.943753229892909,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,8,0,977487133,16,stage7c-q1-protocol-v1:ms64005:ckpt325000:b8,validation_001,0
True,False,False,True,False,success,60,60,48,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3692532298929092,0.6,0.0,-0.01687499999999936,-0.030000000000000023,0.92237822989291,0.3569230769230772,0.6,0.0,-0.01687499999999936,-0.024000000000000018,0.9160480769230777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,8,1,977487133,17,stage7c-q1-protocol-v1:ms64005:ckpt325000:b8,validation_001,0
True,False,False,True,False,success,60,60,47,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3489230769230773,0.6,0.0,-0.00843749999999968,-0.030000000000000023,0.9104855769230775,0.33112723496011587,0.6,0.0,0.0,-0.023500000000000017,0.907627234960116,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,9,0,1686692624,18,stage7c-q1-protocol-v1:ms64005:ckpt325000:b9,validation_002,1
True,False,False,True,False,success,63,49,63,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3311272349601161,0.6,0.0,0.0,-0.02450000000000002,0.9066272349601161,0.34892307692307684,0.6,0.0,-0.0421874999999984,-0.03150000000000002,0.8752355769230785,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,9,1,1686692624,19,stage7c-q1-protocol-v1:ms64005:ckpt325000:b9,validation_002,1
True,False,False,True,False,success,89,89,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307657,0.6,0.0,-0.11812499999999874,-0.04450000000000003,0.7942980769230782,0.34096620139438527,0.6,0.0,0.0,-0.02500000000000002,0.9159662013943853,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,10,0,920469168,20,stage7c-q1-protocol-v1:ms64005:ckpt325000:b10,validation_003,2
True,False,False,True,False,success,66,66,49,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3409662013943848,0.6,0.0,-0.01687500000000016,-0.03300000000000002,0.8910912013943848,0.35692307692307707,0.6,0.0,0.0,-0.02450000000000002,0.9324230769230772,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,10,1,920469168,21,stage7c-q1-protocol-v1:ms64005:ckpt325000:b10,validation_003,2
True,False,False,True,False,success,89,89,51,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.348923076923077,0.6,0.0,-0.10124999999999978,-0.04450000000000003,0.8031730769230773,0.3631038758714908,0.6,0.0,0.0,-0.02550000000000002,0.9376038758714909,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,11,0,1187489060,22,stage7c-q1-protocol-v1:ms64005:ckpt325000:b11,validation_004,3
True,False,False,True,False,success,72,50,72,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.36310387587149084,0.6,0.0,0.0,-0.02500000000000002,0.9381038758714908,0.3489230769230768,0.6,0.0,-0.0421874999999992,-0.036000000000000025,0.8707355769230777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,11,1,1187489060,23,stage7c-q1-protocol-v1:ms64005:ckpt325000:b11,validation_004,3
True,False,False,True,False,success,72,72,49,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307716,0.6,0.0,-0.00843750000000008,-0.036000000000000025,0.8964855769230771,0.35080516782865423,0.6,0.0,0.0,-0.02450000000000002,0.9263051678286542,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,12,0,169707135,24,stage7c-q1-protocol-v1:ms64005:ckpt325000:b12,validation_005,4
True,False,False,True,False,success,68,50,68,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.35080516782865406,0.6,0.0,0.0,-0.02500000000000002,0.9258051678286542,0.3409230769230765,0.6,0.0,0.0,-0.03400000000000002,0.9069230769230765,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,12,1,169707135,25,stage7c-q1-protocol-v1:ms64005:ckpt325000:b12,validation_005,4
True,False,False,True,False,success,83,83,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307733,0.6,0.0,-0.042187500000000405,-0.04150000000000003,0.8572355769230768,0.3489603616222288,0.6,0.0,0.0,-0.02500000000000002,0.9239603616222287,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,13,0,35597296,26,stage7c-q1-protocol-v1:ms64005:ckpt325000:b13,validation_006,5
True,False,False,True,False,success,69,51,69,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.34896036162222893,0.6,0.0,0.0,-0.02550000000000002,0.923460361622229,0.340923076923077,0.6,0.0,-0.03375000000000032,-0.034500000000000024,0.8726730769230766,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,13,1,35597296,27,stage7c-q1-protocol-v1:ms64005:ckpt325000:b13,validation_006,5
True,False,False,True,False,success,87,87,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307723,0.6,0.0,-0.10968749999999866,-0.04350000000000003,0.8037355769230784,0.3378915243836761,0.6,0.0,0.0,-0.02500000000000002,0.9128915243836762,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,14,0,1022966214,28,stage7c-q1-protocol-v1:ms64005:ckpt325000:b14,validation_007,6
True,False,False,True,False,success,58,46,58,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.33789152438367637,0.6,0.0,0.0,-0.023000000000000017,0.9148915243836764,0.3569230769230767,0.6,0.0,0.0,-0.029000000000000022,0.9279230769230767,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,14,1,1022966214,29,stage7c-q1-protocol-v1:ms64005:ckpt325000:b14,validation_007,6
True,False,False,True,False,success,75,75,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307705,0.6,0.0,-0.01687500000000016,-0.037500000000000026,0.8865480769230767,0.3544947802415051,0.6,0.0,0.0,-0.02500000000000002,0.9294947802415052,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,15,0,712004056,30,stage7c-q1-protocol-v1:ms64005:ckpt325000:b15,validation_008,7
True,False,False,True,False,success,74,50,74,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3544947802415055,0.6,0.0,0.0,-0.02500000000000002,0.9294947802415054,0.34092307692307705,0.6,0.0,-0.02531250000000024,-0.037000000000000026,0.8786105769230768,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,15,1,712004056,31,stage7c-q1-protocol-v1:ms64005:ckpt325000:b15,validation_008,7
True,False,False,True,False,success,89,89,51,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230766,0.6,0.0,-0.11812499999999874,-0.04450000000000003,0.7942980769230782,0.369253229892909,0.6,0.0,0.0,-0.02550000000000002,0.943753229892909,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,16,0,1472432537,32,stage7c-q1-protocol-v1:ms64005:ckpt325000:b16,validation_001,0
True,False,False,True,False,success,60,60,48,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3692532298929092,0.6,0.0,-0.01687499999999936,-0.030000000000000023,0.92237822989291,0.3569230769230772,0.6,0.0,-0.01687499999999936,-0.024000000000000018,0.9160480769230777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,16,1,1472432537,33,stage7c-q1-protocol-v1:ms64005:ckpt325000:b16,validation_001,0
True,False,False,True,False,success,60,60,47,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3489230769230773,0.6,0.0,-0.00843749999999968,-0.030000000000000023,0.9104855769230775,0.33112723496011587,0.6,0.0,0.0,-0.023500000000000017,0.907627234960116,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,17,0,1658534767,34,stage7c-q1-protocol-v1:ms64005:ckpt325000:b17,validation_002,1
True,False,False,True,False,success,63,49,63,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3311272349601161,0.6,0.0,0.0,-0.02450000000000002,0.9066272349601161,0.34892307692307684,0.6,0.0,-0.0421874999999984,-0.03150000000000002,0.8752355769230785,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,17,1,1658534767,35,stage7c-q1-protocol-v1:ms64005:ckpt325000:b17,validation_002,1
True,False,False,True,False,success,89,89,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307657,0.6,0.0,-0.11812499999999874,-0.04450000000000003,0.7942980769230782,0.34096620139438527,0.6,0.0,0.0,-0.02500000000000002,0.9159662013943853,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,18,0,80614536,36,stage7c-q1-protocol-v1:ms64005:ckpt325000:b18,validation_003,2
True,False,False,True,False,success,66,66,49,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3409662013943848,0.6,0.0,-0.01687500000000016,-0.03300000000000002,0.8910912013943848,0.35692307692307707,0.6,0.0,0.0,-0.02450000000000002,0.9324230769230772,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,18,1,80614536,37,stage7c-q1-protocol-v1:ms64005:ckpt325000:b18,validation_003,2
True,False,False,True,False,success,89,89,51,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.348923076923077,0.6,0.0,-0.10124999999999978,-0.04450000000000003,0.8031730769230773,0.3631038758714908,0.6,0.0,0.0,-0.02550000000000002,0.9376038758714909,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,19,0,271934448,38,stage7c-q1-protocol-v1:ms64005:ckpt325000:b19,validation_004,3
True,False,False,True,False,success,72,50,72,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.36310387587149084,0.6,0.0,0.0,-0.02500000000000002,0.9381038758714908,0.3489230769230768,0.6,0.0,-0.0421874999999992,-0.036000000000000025,0.8707355769230777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,19,1,271934448,39,stage7c-q1-protocol-v1:ms64005:ckpt325000:b19,validation_004,3
True,False,False,True,False,success,72,72,49,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307716,0.6,0.0,-0.00843750000000008,-0.036000000000000025,0.8964855769230771,0.35080516782865423,0.6,0.0,0.0,-0.02450000000000002,0.9263051678286542,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,20,0,1058687672,40,stage7c-q1-protocol-v1:ms64005:ckpt325000:b20,validation_005,4
True,False,False,True,False,success,68,50,68,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.35080516782865406,0.6,0.0,0.0,-0.02500000000000002,0.9258051678286542,0.3409230769230765,0.6,0.0,0.0,-0.03400000000000002,0.9069230769230765,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,20,1,1058687672,41,stage7c-q1-protocol-v1:ms64005:ckpt325000:b20,validation_005,4
True,False,False,True,False,success,83,83,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307733,0.6,0.0,-0.042187500000000405,-0.04150000000000003,0.8572355769230768,0.3489603616222288,0.6,0.0,0.0,-0.02500000000000002,0.9239603616222287,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,21,0,1654624967,42,stage7c-q1-protocol-v1:ms64005:ckpt325000:b21,validation_006,5
True,False,False,True,False,success,69,51,69,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.34896036162222893,0.6,0.0,0.0,-0.02550000000000002,0.923460361622229,0.340923076923077,0.6,0.0,-0.03375000000000032,-0.034500000000000024,0.8726730769230766,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64005,325000,325000,21,1,1654624967,43,stage7c-q1-protocol-v1:ms64005:ckpt325000:b21,validation_006,5
