condition,master_seed,checkpoint_step,n_episodes,success_rate,collision_rate,truncation_rate,mean_episode_length,unilateral_stall_rate,mutual_yielding_rate,convention_availability,swap_eligibility,minimum_utility,mean_utility,median_Q_margin,absolute_Q,late_collapse_flag
vanilla_dqn,63012,50000,16,0.5,0.0,0.5,233.9375,0.5,0.0,1.0,0.0,0.42144366745743644,0.7075762672057178,0.03677472257581735,1.8804368151102602,False
vanilla_dqn,63012,75000,16,0.1875,0.0,0.8125,352.1875,0.5,0.3125,1.0,0.0,0.1703215719062237,0.5093334520927786,0.010884287813678301,1.3894471827531476,False
vanilla_dqn,63012,100000,16,0.4375,0.0625,0.5,238.1875,0.5,0.0,1.0,0.0,0.31434645634537534,0.656675056148569,0.01336707863956685,1.0414011450361165,False
vanilla_dqn,63012,150000,16,0.1875,0.1875,0.625,278.9375,0.1875,0.4375,1.0,0.0,0.1588019915098305,0.4750683156138844,0.01852658018469805,0.9445819722092987,False
vanilla_dqn,63012,200000,16,0.5,0.0,0.5,238.125,0.4375,0.0,1.0,0.0,0.3821653091797327,0.7918162550492382,0.010897596600864552,0.9874376532785685,False
vanilla_dqn,63012,250000,16,0.375,0.0,0.625,307.75,0.5625,0.0625,1.0,0.0,0.24520153578172468,0.691120603232088,0.0069422059319913,0.7443304205937726,False
vanilla_dqn,63012,300000,16,0.3125,0.0625,0.625,269.125,0.375,0.1875,1.0,0.125,0.33232117799850136,0.6102604775263838,0.0091860040649771,0.8761666272358375,False
vanilla_dqn,63013,0,16,0.0,0.0,1.0,400.0,1.0,0.0,1.0,0.0,0.07644062499999997,0.6525739224037772,0.0670901729003526,0.056214260678971124,False
vanilla_dqn,63013,10000,16,1.0,0.0,0.0,78.8125,0.0,0.0,1.0,1.0,0.7463219836886532,0.89466893494791,0.0356547542548551,0.791325378375602,False
vanilla_dqn,63013,25000,16,0.25,0.0,0.75,324.1875,0.4375,0.3125,1.0,0.0,0.22209235217333947,0.5156278758676389,0.027709790497626098,1.1354049221102913,False
vanilla_dqn,63013,50000,16,0.0,0.0625,0.9375,377.25,0.8125,0.125,1.0,0.0,0.08606249999999993,0.47506732365978477,0.008613590337336,1.008178076678596,False
vanilla_dqn,63013,75000,16,0.0,0.125,0.875,354.125,0.75,0.0625,1.0,0.0,0.055973437500000174,0.5089716362232357,0.02022699400782585,1.1128847566859708,False
vanilla_dqn,63013,100000,16,0.0,0.0,1.0,400.0,0.3125,0.5,1.0,0.0,0.04634531249999973,0.4067456191598616,0.02289766609668725,0.9554650038463295,False
vanilla_dqn,63013,150000,16,0.1875,0.0,0.8125,340.3125,0.8125,0.0,1.0,0.0,0.1902649574537355,0.5933739500153712,0.0179693911410868,0.890083545640426,False
vanilla_dqn,63013,200000,16,0.1875,0.0625,0.75,312.5625,0.0,0.75,1.0,0.0,0.1996933143945785,0.43366134558923053,0.01198388885706655,0.9506072639688538,False
vanilla_dqn,63013,250000,16,0.5,0.0,0.5,248.8125,0.5,0.0,1.0,0.0,0.3726586774927788,0.7405296075535359,0.0151768925786018,0.9035198941873946,False
vanilla_dqn,63013,300000,16,0.0,0.1875,0.8125,344.5,0.8125,0.0,1.0,0.0,0.034626562499999985,0.5480469604513785,0.008308958970010199,0.815465757047379,False
vanilla_dqn,63014,0,16,0.0,0.0,1.0,400.0,1.0,0.0,1.0,0.0,0.035643749999999974,0.5975882732037949,0.11151936644397203,0.11187284074694613,False
vanilla_dqn,63014,10000,16,0.375,0.0,0.625,279.875,0.625,0.0,1.0,0.0,0.291339639401373,0.7795985196543476,0.2057414879999123,1.6250116495568583,False
vanilla_dqn,63014,25000,16,0.0,0.125,0.875,353.9375,0.875,0.0,1.0,0.0,0.03964375000000003,0.48718578218193304,0.05323978877626355,2.911913946553757,False
vanilla_dqn,63014,50000,16,0.0,0.0,1.0,400.0,0.75,0.25,1.0,0.0,0.036362499999999916,0.48317807218441267,0.04983268473297355,2.5107673560915282,False
vanilla_dqn,63014,75000,16,0.125,0.0,0.875,373.9375,0.6875,0.1875,1.0,0.0,0.07324199255707103,0.496584426852413,0.017363088261336,1.809240241831606,False
vanilla_dqn,63014,100000,16,0.0,0.0625,0.9375,385.0625,0.5,0.4375,1.0,0.0,0.05033437499999993,0.3639503086047277,0.0067617689073085005,1.495555292338459,False
vanilla_dqn,63014,150000,16,0.0,0.0625,0.9375,376.9375,0.625,0.25,1.0,0.0,0.05075781250000001,0.3901526579248828,0.008572264574468101,1.117603732718675,False
vanilla_dqn,63014,200000,16,0.0,0.0,1.0,400.0,0.5625,0.4375,1.0,0.0,0.08406406249999974,0.46157808395082633,0.014079292863607349,1.0369498786772602,False
vanilla_dqn,63014,250000,16,0.1875,0.1875,0.625,282.5,0.625,0.0,1.0,0.0,0.10534732204056398,0.5500911033568125,0.03477243338336885,0.8961315460744855,False
vanilla_dqn,63014,300000,16,0.25,0.0,0.75,317.0625,0.5,0.25,1.0,0.0,0.24921248870862464,0.6440581864975875,0.015109677893251499,1.063388872821122,False
vanilla_dqn,63015,0,16,0.375,0.625,0.0,38.375,0.0,0.0,1.0,0.375,0.30819232722385276,0.6340111772453534,0.114560872858624,0.08513433232913956,False
vanilla_dqn,63015,10000,16,0.375,0.625,0.0,52.0625,0.0,0.0,1.0,0.125,0.2528933877472497,0.6281318190716766,0.04622653289176315,0.6399534869340864,False
vanilla_dqn,63015,25000,16,1.0,0.0,0.0,82.8125,0.0,0.0,1.0,1.0,0.7039778017831446,0.8570185556833955,0.028850302910818353,1.1782606104966489,False
vanilla_dqn,63015,50000,16,0.0,0.0,1.0,400.0,0.5625,0.375,1.0,0.0,0.07955781249999995,0.40736595098289086,0.0162664125487208,1.4668244695570318,False
vanilla_dqn,63015,75000,16,0.125,0.0,0.875,358.4375,0.375,0.5,1.0,0.0,0.16253561236527106,0.4705366682712532,0.01884787440299985,1.2008332243139932,False
vanilla_dqn,63015,100000,16,0.4375,0.0,0.5625,256.125,0.5,0.0,1.0,0.0,0.35778647187700946,0.6699305721430739,0.0083599382701019,0.9447371770698472,False
vanilla_dqn,63015,150000,16,0.8125,0.0,0.1875,124.3125,0.1875,0.0,1.0,0.625,0.6961421429126574,0.898476967321624,0.03161699124690835,0.7791246100131816,False
vanilla_dqn,63015,200000,16,0.9375,0.0,0.0625,92.875,0.0625,0.0,1.0,0.875,0.7225674629627051,0.8820679170299617,0.0097188328080469,0.7245970298618161,False
vanilla_dqn,63015,250000,16,1.0,0.0,0.0,60.5,0.0,0.0,1.0,1.0,0.8256527795090844,0.9251945748798893,0.01584907896200185,0.7242510183080679,False
vanilla_dqn,63015,300000,16,1.0,0.0,0.0,66.6875,0.0,0.0,1.0,1.0,0.7816851691932865,0.899978724318186,0.008307601279768699,0.7708319406622923,False
vanilla_dqn,63016,0,16,0.1875,0.8125,0.0,27.1875,0.0,0.0,1.0,0.0,0.1702791070045856,0.5697227460679066,0.0190886078832729,0.036354524681631334,False
vanilla_dqn,63016,10000,16,0.625,0.3125,0.0625,90.5625,0.0,0.0625,1.0,0.375,0.3898785930012859,0.6791939842451231,0.02272223070922265,0.6732881837230145,False
vanilla_dqn,63016,25000,16,0.625,0.0,0.375,210.25,0.1875,0.1875,1.0,0.25,0.4132947997105936,0.6656084731223403,0.0345429683174433,1.0793171893187057,False
vanilla_dqn,63016,50000,16,0.0625,0.0,0.9375,381.9375,0.875,0.0625,1.0,0.0,0.11092366272522489,0.5317933100711196,0.01052802349207915,1.047134872231688,False
vanilla_dqn,63016,75000,16,0.0,0.0,1.0,400.0,0.8125,0.0,1.0,0.0,0.055598437499999945,0.48980107149037794,0.01151414837688205,1.0429816241515801,False
vanilla_dqn,63016,100000,16,0.1875,0.0,0.8125,338.25,0.8125,0.0,1.0,0.0,0.1677282891798993,0.6139363220665282,0.0241505796462297,0.9718361470243655,False
vanilla_dqn,63016,150000,16,0.625,0.0625,0.3125,174.8125,0.0,0.0625,1.0,0.5,0.4972547963255659,0.7283274677947416,0.01198524800953325,0.9868613053037905,False
vanilla_dqn,63016,200000,16,1.0,0.0,0.0,73.125,0.0,0.0,1.0,1.0,0.7700688110903595,0.8821020673807944,0.00745769789482455,0.925309100661582,False
vanilla_dqn,63016,250000,16,0.75,0.0,0.25,142.375,0.25,0.0,1.0,0.5,0.6428537024912384,0.8249752277168105,0.011965326915661649,0.9179918806054133,False
vanilla_dqn,63016,300000,16,0.75,0.0625,0.1875,122.1875,0.125,0.0625,1.0,0.5,0.6608570467870825,0.8405027418532969,0.0064218902364646495,0.894946198028967,False
vanilla_dqn,63017,0,16,0.875,0.125,0.0,55.875,0.0,0.0,1.0,0.75,0.76395939218902,0.890680637119995,0.059406209935102254,0.18721282509658654,False
vanilla_dqn,63017,10000,16,0.5,0.0,0.5,236.1875,0.5,0.0,1.0,0.125,0.4060832877649687,0.7417609044755338,0.07251258809870526,1.3571245871810225,False
vanilla_dqn,63017,25000,16,0.5625,0.0,0.4375,243.4375,0.375,0.0,1.0,0.125,0.33644057127110283,0.6422654878975409,0.01987880516797295,0.9652730533923044,False
vanilla_dqn,63017,50000,16,0.0,0.0,1.0,400.0,0.5,0.4375,1.0,0.0,0.07606562499999955,0.4418065349142878,0.023259091004729247,1.0391547700157389,False
vanilla_dqn,63017,75000,16,0.1875,0.0,0.8125,336.3125,0.25,0.5625,1.0,0.0,0.19512703197429135,0.4602333644766432,0.01307961910963055,1.4713955783252755,False
vanilla_dqn,63017,100000,16,0.0,0.0,1.0,400.0,0.4375,0.5625,1.0,0.0,0.05423125000000012,0.4078490381598382,0.0202259593829512,1.1834482852788644,False
vanilla_dqn,63017,150000,16,0.1875,0.0625,0.75,333.0,0.625,0.125,1.0,0.0,0.11540095020094021,0.570777807068959,0.01974626085821795,1.2132353746354092,False
vanilla_dqn,63017,200000,16,0.125,0.0,0.875,358.625,0.5,0.3125,1.0,0.0,0.1662671137847643,0.49984336606916174,0.0093969771265983,1.065723740929881,False
vanilla_dqn,63017,250000,16,0.3125,0.1875,0.5,240.0,0.25,0.25,1.0,0.0,0.1818286232268582,0.5637733700896534,0.006868865489959649,0.9635182164767251,False
vanilla_dqn,63017,300000,16,0.125,0.3125,0.5625,241.375,0.3125,0.25,1.0,0.0,0.12809235298514224,0.4757644113604036,0.0078197944909334,0.9872917980480613,False
vanilla_dqn,63018,0,16,0.0,0.0,1.0,400.0,1.0,0.0,1.0,0.0,0.035643749999999974,0.5975882732037949,0.13051388150546694,0.2048555622110143,False
vanilla_dqn,63018,10000,16,0.125,0.25,0.625,266.875,0.625,0.0,1.0,0.0,0.13014007333324218,0.6660686741009385,0.044608312484660795,0.8105250407780049,False
vanilla_dqn,63018,25000,16,1.0,0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.8464387986492123,0.9371208312692769,0.019780380418524098,1.1552435494728268,False
vanilla_dqn,63018,50000,16,0.1875,0.0625,0.75,317.125,0.625,0.125,1.0,0.0,0.1727712903892429,0.53455625831971,0.037944358703267705,1.1971960219321924,False
vanilla_dqn,63018,75000,16,0.125,0.0,0.875,358.0,0.75,0.125,1.0,0.0,0.16396796000284003,0.5010681074608336,0.02147211884458855,1.1507771794056043,False
vanilla_dqn,63018,100000,16,0.625,0.125,0.25,144.0625,0.25,0.0,1.0,0.375,0.5182442018509226,0.7920075224050807,0.0182462508479754,0.8518434982688632,False
vanilla_dqn,63018,150000,16,0.375,0.0,0.625,273.5625,0.4375,0.1875,1.0,0.0,0.3458367740544099,0.5793138718624082,0.005187423080205851,0.836481137572608,False
vanilla_dqn,63018,200000,16,0.1875,0.125,0.6875,296.125,0.4375,0.25,1.0,0.0,0.1793905934917151,0.48555792846143864,0.0067975638806819505,1.1197833176071166,False
vanilla_dqn,63018,250000,16,0.5,0.3125,0.1875,121.1875,0.0,0.1875,1.0,0.0,0.357576190758109,0.6314911037306469,0.011991940000477902,0.8662304558255235,False
vanilla_dqn,63018,300000,16,0.8125,0.1875,0.0,63.625,0.0,0.0,1.0,0.625,0.6320449109157347,0.7879556718449132,0.006485127708596,0.8585541625851888,False
vanilla_dqn,63019,0,16,0.1875,0.8125,0.0,24.5,0.0,0.0,1.0,0.125,0.17806223866956383,0.5729493801335905,0.07762623516739235,0.0730970570887563,False
vanilla_dqn,63019,10000,16,0.75,0.0,0.25,153.8125,0.25,0.0,1.0,0.5,0.5995037781949852,0.8057752546612382,0.03398465259124345,0.7473854266672606,False
vanilla_dqn,63019,25000,16,0.25,0.125,0.625,276.8125,0.25,0.0,1.0,0.0,0.241143115828848,0.6162461585902699,0.018780743926763502,1.0523467454862039,False
vanilla_dqn,63019,50000,16,0.4375,0.0625,0.5,240.6875,0.5,0.0,1.0,0.25,0.3354601946293292,0.6211597633555602,0.017380123505292153,1.0453861841797294,False
vanilla_dqn,63019,75000,16,0.5,0.0,0.5,243.875,0.5,0.0,1.0,0.0,0.34779948521613474,0.6970243545485542,0.01953252300424005,1.2654093687137908,False
vanilla_dqn,63019,100000,16,0.125,0.0,0.875,361.25,0.3125,0.5625,1.0,0.0,0.1133059609056356,0.46845282390726684,0.0110036117210984,1.4779173151259617,False
vanilla_dqn,63019,150000,16,0.0625,0.25,0.6875,287.9375,0.6875,0.0,1.0,0.0,0.07032595884259468,0.5414972059988191,0.009125147610902749,0.8614866484806201,False
vanilla_dqn,63019,200000,16,0.0,0.0,1.0,400.0,0.5625,0.4375,1.0,0.0,0.060493749999999756,0.38448292699868464,0.00506335515528915,1.0533171562931964,False
vanilla_dqn,63019,250000,16,0.9375,0.0,0.0625,119.8125,0.0,0.0625,1.0,0.875,0.5081749735861262,0.7958219134071278,0.0348652392380814,0.8935374109821284,False
vanilla_dqn,63019,300000,16,0.8125,0.0625,0.125,130.0,0.125,0.0,1.0,0.625,0.5131460004582259,0.7937672483172129,0.021444975952508598,0.8204516971529024,False
vanilla_dqn,63020,0,16,1.0,0.0,0.0,63.625,0.0,0.0,1.0,1.0,0.8509649962395429,0.9371979648085151,0.08555140011517204,0.07105169876253951,False
vanilla_dqn,63020,10000,16,0.125,0.25,0.625,268.375,0.625,0.0,1.0,0.0,0.12045000000000006,0.587552811864052,0.10382064641918985,1.311442093289406,False
vanilla_dqn,63020,25000,16,0.875,0.0,0.125,174.375,0.125,0.0,1.0,0.75,0.4798181040017353,0.7286784858731041,0.0217778192361749,1.1569417452681154,False
vanilla_dqn,63020,50000,16,0.0,0.1875,0.8125,331.1875,0.8125,0.0,1.0,0.0,0.0606999999999999,0.5116364874502768,0.0557279586233198,1.1043659145373876,False
vanilla_dqn,63020,75000,16,0.0625,0.0625,0.875,359.9375,0.8125,0.0,1.0,0.0,0.05776417331560275,0.5133809151430333,0.01145204611122605,1.290484768112221,False
vanilla_dqn,63020,100000,16,0.0625,0.0,0.9375,396.9375,0.8125,0.125,1.0,0.0,0.04142298344017087,0.40625754474380393,0.0065874031744896505,1.073970732040872,False
vanilla_dqn,63020,150000,16,0.0,0.0,1.0,400.0,0.9375,0.0,1.0,0.0,0.046368749999999834,0.5374727388762613,0.00311568489298215,0.7858746181824245,False
vanilla_dqn,63020,200000,16,0.4375,0.5625,0.0,62.875,0.0,0.0,1.0,0.0,0.2253445684426335,0.6205182092132607,0.0295422883765833,0.6596290422279147,False
vanilla_dqn,63020,250000,16,0.75,0.25,0.0,46.5,0.0,0.0,1.0,0.5,0.6527305600237528,0.8215804337525504,0.010658863971525,0.7854677690537474,False
vanilla_dqn,63020,300000,16,0.5,0.0,0.5,232.125,0.5,0.0,1.0,0.0,0.4406419621625853,0.7249880720441464,0.007244477097983201,0.8275416084763723,True
