seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,recv_opp_worse,recv_yield_worse,priority_pairs,priority_to_worse_off,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,worst_off_samples,recovery_n_k10,recovery_sum_k10,gapclosure_sum_k10,recovery_n_k25,recovery_sum_k25,gapclosure_sum_k25,recovery_n_k50,recovery_sum_k50,gapclosure_sum_k50
920105,baseline,wsc,mainline-fast,3247.0,29732.0,408.0,2659.0,13092.0,2297.0,0.0,0.0,3247.0,29732.0,86.0,383.0,3484.0,3366.0,61.72996695325867,64.30479703425395,2386.0,104.64108687294879,105.20474729313071,472.0,49.25407596481278,50.37490575500952
920105,baseline,wsc,mainline-slow,9197.0,23094.0,1230.0,1266.0,501.0,153.0,5.0,5.0,9197.0,23094.0,61.0,5.0,31.0,31.0,-2.875972116590731,0.48827540495855026,31.0,-5.676838796432383,2.406481531856005,31.0,-5.796954658554016,3.194734960239582
920105,baseline,wsc,ramp-fast,5239.0,27658.0,960.0,2094.0,11634.0,2019.0,0.0,0.0,5239.0,27658.0,148.0,251.0,2021.0,1810.0,18.726592116638606,13.93037491282775,1030.0,24.754321450655766,17.88882682414384,0.0,0.0,0.0
920105,baseline,wsc,ramp-slow,8844.0,24031.0,2191.0,3014.0,1300.0,320.0,14.0,14.0,8844.0,24031.0,107.0,27.0,43.0,43.0,-0.09829465840080254,-0.363471628339338,33.0,0.27520916964618636,-0.6424910743374284,8.0,0.02209263017149743,-0.286474083801865
920105,mean,original,ALL,1521.0,130684.0,186.0,9254.0,1521.0,186.0,0,0,1521.0,130684.0,5.0,1452.0,685.0,631.0,-1.2786458140773802,-0.4808894882991711,383.0,-1.2625488110753278,-0.20998783919342912,28.0,-0.08129964438090387,0.06822271935052104
920105,mean,original,mainline-fast,406.0,32208.0,13.0,2087.0,551.0,77.0,0.0,0.0,406.0,32208.0,2.0,442.0,256.0,220.0,-0.2391541225942917,-0.12475444519521361,124.0,-0.014603558440090425,0.059408585241930045,11.0,-0.08203453187929022,0.0674878318521347
920105,mean,original,mainline-slow,416.0,34520.0,92.0,2311.0,0.0,0.0,0.0,0.0,416.0,34520.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,mean,original,ramp-fast,317.0,30263.0,10.0,2456.0,751.0,105.0,0.0,0.0,317.0,30263.0,2.0,543.0,355.0,337.0,-1.1109386019465795,-0.4275819535674483,211.0,-1.3667372107604046,-0.38818838256052635,17.0,0.0007348874983863496,0.0007348874983863496
920105,mean,original,ramp-slow,382.0,33693.0,71.0,2400.0,219.0,4.0,0.0,0.0,382.0,33693.0,1.0,312.0,74.0,74.0,0.07144691046349083,0.07144691046349083,48.0,0.11879195812516719,0.11879195812516719,0.0,0.0,0.0
920105,mean,wsc,ALL,3089.0,130107.0,892.0,26398.0,3089.0,892.0,0,0,3089.0,130107.0,64.0,935.0,1668.0,1497.0,-0.11826264199820402,0.8703110692555294,802.0,-0.03703103567250399,1.4422994722049673,19.0,-0.07150972611804629,0.05598478062455747
