seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,P_yield_given_worse,P_yield_given_better,RY,priority_pairs,priority_to_worse_off,P_priority_worse,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,rate_burden_worse,rate_burden_better,BC,worst_off_samples,recovery_n_k10,Recovery_k10,GapClosure_k10,recovery_n_k25,Recovery_k25,GapClosure_k25,recovery_n_k50,Recovery_k50,GapClosure_k50
900102,baseline,wsc,ramp-slow,1986.0,33156.0,50.0,2609.0,0.025176233635448138,0.07868862347689709,0.31994756704366367,0.0,0.0,nan,1986.0,33156.0,2.0,133.0,0.0010070493454179255,0.004011340330558571,0.2510505871930582,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900102,mean,original,mainline-fast,3731.0,28160.0,278.0,854.0,0.07451085499865988,0.030326704545454546,2.4569387315717357,14.0,0.0,0.0,3731.0,28160.0,82.0,200.0,0.02197802197802198,0.007102272727272727,3.094505494505495,955.0,935.0,0.0164796316631282,0.012707891931327927,642.0,0.0468088496869287,0.03573770857652988,141.0,0.11064681152967361,0.10389512548101908
900102,mean,original,mainline-slow,4076.0,28115.0,1.0,1480.0,0.0002453385672227674,0.05264093900053352,0.0046606039307216926,12.0,12.0,1.0,4076.0,28115.0,1.0,159.0,0.0002453385672227674,0.005655344122354615,0.043381722122440916,104.0,100.0,0.006414517011129697,0.0026794698105637193,59.0,0.016228692351235106,0.006685751679206445,1.0,0.002069044352994931,0.002069044352994931
900102,mean,original,ramp-fast,2416.0,28736.0,259.0,591.0,0.1072019867549669,0.02056653674832962,5.2124471935545325,10.0,0.0,0.0,2416.0,28736.0,119.0,152.0,0.04925496688741722,0.005289532293986637,9.31178110840014,1958.0,1943.0,0.01841721815054181,0.015888749572057725,1362.0,0.04947858965295903,0.04204521843801203,285.0,0.10775740771886831,0.09667496022172523
900102,mean,original,ramp-slow,2274.0,29850.0,4.0,2178.0,0.001759014951627089,0.07296482412060301,0.024107711802602665,11.0,10.0,0.9090909090909091,2274.0,29850.0,4.0,199.0,0.001759014951627089,0.006666666666666667,0.2638522427440633,1255.0,1230.0,0.0009315688511375935,0.000666993956628605,801.0,0.0019679098642264416,0.0015203621584185655,17.0,0.00520682197923719,0.00520682197923719
900102,mean,wsc,mainline-fast,4193.0,27269.0,323.0,1965.0,0.07703315048891009,0.07205984817925117,1.0690162751562795,36.0,0.0,0.0,4193.0,27269.0,62.0,500.0,0.014786549010255187,0.01833583923136162,0.8064288099212973,2159.0,2021.0,0.0035713890566288486,0.0034179331503463115,1340.0,0.012164873855616924,0.01087230965143905,230.0,0.037962451594665464,0.03968527068189385
900102,mean,wsc,mainline-slow,5031.0,25716.0,803.0,1075.0,0.1596104154243689,0.0418027687043086,3.818178086560996,0.0,0.0,nan,5031.0,25716.0,65.0,41.0,0.012919896640826873,0.0015943381552340956,8.103611268670825,670.0,604.0,0.0009506869177523104,0.0008696903291157208,401.0,0.002873107884511766,0.002631541025119381,35.0,0.0015435460603260922,0.0005124287315522772
900102,mean,wsc,ramp-fast,3874.0,27170.0,483.0,1895.0,0.12467733608673207,0.06974604343025395,1.7875900904889237,20.0,0.0,0.0,3874.0,27170.0,161.0,395.0,0.04155911202891069,0.014538093485461907,2.858635629937983,2065.0,2038.0,0.006694691844603819,0.0069453677753889675,1421.0,0.018344048493998958,0.01787402928278169,218.0,0.03767928668829311,0.03841083206739363
900102,mean,wsc,ramp-slow,3645.0,27658.0,648.0,1834.0,0.17777777777777778,0.06630992841130956,2.681012964982431,0.0,0.0,nan,3645.0,27658.0,102.0,124.0,0.027983539094650206,0.004483332128136524,6.2416832603212535,858.0,916.0,-1.727568123712324e-05,0.000579160070549362,662.0,0.0020570095695773157,0.003058272058307374,156.0,-0.002115969507045553,0.0009128509168132628
900102,ggi,original,mainline-fast,339.0,31401.0,31.0,3450.0,0.09144542772861357,0.10986911244864814,0.832312427856868,0.0,0.0,nan,339.0,31401.0,7.0,188.0,0.02064896755162242,0.005987070475462565,3.44892675578987,610.0,610.0,-0.00046164008099592576,-0.00046164008099592576,251.0,-0.0011452143134256278,-0.0011452143134256278,0.0,nan,nan
