seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,recv_opp_worse,recv_yield_worse,priority_pairs,priority_to_worse_off,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,worst_off_samples,recovery_n_k10,recovery_sum_k10,gapclosure_sum_k10,recovery_n_k25,recovery_sum_k25,gapclosure_sum_k25,recovery_n_k50,recovery_sum_k50,gapclosure_sum_k50
900101,mean,original,ALL,0,143498.0,0,34277.0,0,0,0,0,0,143498.0,0,907.0,0,0,0,0,0,0,0,0,0,0
900101,mean,original,mainline-fast,0.0,35897.0,0.0,8850.0,0.0,0.0,0.0,0.0,0.0,35897.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900101,mean,original,mainline-slow,0.0,35575.0,0.0,7912.0,0.0,0.0,0.0,0.0,0.0,35575.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900101,mean,original,ramp-fast,0.0,35891.0,0.0,9123.0,0.0,0.0,0.0,0.0,0.0,35891.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900101,mean,original,ramp-slow,0.0,36135.0,0.0,8392.0,0.0,0.0,0.0,0.0,0.0,36135.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900101,mean,wsc,ALL,6807.0,123163.0,443.0,9786.0,6807.0,443.0,0,0,6807.0,123163.0,348.0,804.0,3780.0,3732.0,-0.06377410992949106,3.565112189196455,2568.0,2.059136937960255,8.60339137111827,563.0,-0.5058240501770204,3.574857480183024
900101,mean,wsc,mainline-fast,1749.0,30607.0,122.0,2012.0,3588.0,287.0,0.0,0.0,1749.0,30607.0,126.0,303.0,2065.0,2030.0,-0.22873967812659535,1.3526160770431213,1534.0,1.8390291869822888,6.3120610025871295,330.0,0.07429394580487703,2.576839804816723
900101,mean,wsc,mainline-slow,1460.0,30836.0,35.0,2965.0,0.0,0.0,0.0,0.0,1460.0,30836.0,4.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900101,mean,wsc,ramp-fast,2137.0,30254.0,236.0,1935.0,3219.0,156.0,0.0,0.0,2137.0,30254.0,213.0,199.0,1715.0,1702.0,0.16496556819710428,2.2124961121533335,1034.0,0.22010775097796587,2.291330368531141,233.0,-0.5801179959818974,0.998017675366301
900101,mean,wsc,ramp-slow,1461.0,31466.0,50.0,2874.0,0.0,0.0,0.0,0.0,1461.0,31466.0,5.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900101,ggi,original,ALL,20331.0,106446.0,614.0,11290.0,20331.0,614.0,120.0,0,20331.0,106446.0,457.0,1084.0,5260.0,5250.0,31.075749009727563,25.890139438136224,3713.0,51.050782293991524,42.058456869676384,459.0,14.288053292913123,13.188250666397229
900101,ggi,original,mainline-fast,3971.0,27749.0,53.0,863.0,6354.0,220.0,70.0,0.0,3971.0,27749.0,33.0,111.0,715.0,712.0,7.424558252200585,5.654156120020677,517.0,12.173475385845162,9.355895563647136,61.0,3.5823896945990947,2.972814609925065
900101,ggi,original,mainline-slow,6835.0,24335.0,233.0,4857.0,3052.0,125.0,0.0,0.0,6835.0,24335.0,154.0,429.0,1382.0,1382.0,3.7713074443392056,3.7512863926213704,965.0,6.626946137839793,6.219630996634362,135.0,2.3243059718204755,2.5510956649017418
900101,ggi,original,ramp-fast,2495.0,28649.0,104.0,863.0,7293.0,176.0,50.0,0.0,2495.0,28649.0,101.0,72.0,2049.0,2042.0,15.651260549584281,12.073038925307914,1429.0,24.846660081002582,19.119811835790944,108.0,5.405218201572952,4.479953069368349
900101,ggi,original,ramp-slow,7030.0,25713.0,224.0,4707.0,3632.0,93.0,0.0,0.0,7030.0,25713.0,169.0,472.0,1114.0,1114.0,4.228622763603491,4.41165800018626,802.0,7.403700689303986,7.363118473603942,155.0,2.9761394249206,3.184387322202072
900101,ggi,wsc,ALL,17.0,114601.0,0,4284.0,17.0,0,0,0,17.0,114601.0,0,161.0,19.0,19.0,0.003304838376955499,0.003304838376955499,7.0,0.002524598292251601,0.002524598292251601,0,0,0
900101,ggi,wsc,mainline-fast,17.0,26325.0,0.0,589.0,0.0,0.0,0.0,0.0,17.0,26325.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900101,ggi,wsc,mainline-slow,0.0,30500.0,0.0,1572.0,0.0,0.0,0.0,0.0,0.0,30500.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
