master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,block_index,evaluation_seed,controller_A_role,controller_B_role,success,collision,terminated,truncated,termination_reason,episode_length,passing_order,first_exit_controller,first_exit_step,second_exit_step,merge_entry_step_A,merge_entry_step_B,final_progress_A,final_progress_B,final_speed_A,final_speed_B,minimum_TTC,minimum_bumper_gap,mean_stakeholder_utility,minimum_stakeholder_utility,utility_A,utility_B,roles0_A,roles0_B,evaluation_guard,condition
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_006,0,5,566017,mainline,ramp,True,False,True,False,success,74,mainline_first,A,65.0,74.0,,,260.11,261.1424999999992,0.0,0.0,,8.300712183842805,0.8391856931149462,0.722206389923402,0.8550769230769234,0.7794594594594593,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_006,1,5,566018,ramp,mainline,True,False,True,False,success,79,mainline_first,B,67.0,79.0,,,260.89249999999964,260.2000000000006,0.0,0.0,,7.2048153102450385,0.8128605503819128,0.6856118595665696,0.7291139240506335,0.8367164179104485,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_007,0,6,566019,mainline,ramp,True,False,True,False,success,90,mainline_first,A,81.0,90.0,,,260.5600000000017,260.8225000000007,0.0,0.0,,3.706696301058031,0.7485009715713693,0.6194444444444435,0.7239506172839516,0.6194444444444435,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_007,1,6,566020,ramp,mainline,True,False,True,False,success,64,ramp_first,A,53.0,64.0,,,260.5600000000009,260.09000000000174,0.0,0.0,,5.57301285679452,0.9372634264833548,0.8554009936692648,0.9894339622641513,0.904218750000003,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_008,0,7,566021,mainline,ramp,True,False,True,False,success,56,mainline_first,A,49.0,56.0,,,261.0400000000009,261.1199999999999,0.0,0.0,,11.308740001538993,0.9648020237603646,0.9137999317761517,0.9775510204081636,0.9678571428571429,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_008,1,7,566022,ramp,mainline,True,False,True,False,success,81,mainline_first,B,70.0,81.0,,,260.27249999999947,260.00000000000153,0.0,0.0,,10.326551023976577,0.8037226089848256,0.6946435223590552,0.7202469135802475,0.7999999999999997,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_001,0,0,566008,mainline,ramp,False,False,False,True,truncation,400,,B,58.0,,,,97.22666666666721,260.1999999999999,0.0,0.0,,15.63417391494572,0.5195517935510923,0.044525000000000106,0.044525000000000106,0.9760344827586217,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_001,1,0,566009,ramp,mainline,False,False,False,True,truncation,400,,A,93.0,,,,260.5662500000026,96.6666666666669,0.0,0.0,,13.80756805517072,0.4386745904770845,0.044175000000000096,0.6532258064516142,0.044175000000000096,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_002,0,1,566010,mainline,ramp,False,False,False,True,truncation,400,,B,78.0,,,,87.19999999999999,260.22000000000133,0.0,0.0,,25.214549995332746,0.4430862348247235,0.03487500000000001,0.03487500000000001,0.6933333333333385,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_002,1,1,566011,ramp,mainline,False,False,False,True,truncation,400,,A,79.0,,,,260.4600000000005,99.30666666666625,0.0,0.0,,22.09822155123541,0.44477246277664373,0.04244999999999993,0.6849367088607591,0.04244999999999993,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_003,0,2,566012,mainline,ramp,False,False,False,True,truncation,400,,B,125.0,,,,94.66666666666676,260.20000000000454,0.0,0.0,,17.619287816157268,0.38624316773990575,0.042925000000000074,0.042925000000000074,0.44600000000000284,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_003,1,2,566013,ramp,mainline,False,False,False,True,truncation,400,,A,69.0,,,,260.4250000000005,95.30666666666686,0.0,0.0,,17.718526433316654,0.47751563569407285,0.043325000000000086,0.8102898550724644,0.043325000000000086,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_004,0,3,566014,mainline,ramp,False,False,False,True,truncation,400,,B,52.0,,,,87.19999999999999,260.3500000000013,0.0,0.0,,21.979135635493293,0.5199297454082263,0.03487500000000001,0.03487500000000001,0.993461538461539,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_004,1,3,566015,ramp,mainline,False,False,False,True,truncation,400,,A,77.0,,,,260.53999999999877,103.58000000000659,0.0,0.20000000000000084,,19.77943994835691,0.4696494115708642,0.04510000000000002,0.7720779220779235,0.04510000000000002,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_005,0,4,566016,mainline,ramp,False,False,False,True,truncation,400,,B,47.0,,,,81.06666666666655,260.78000000000134,0.0,0.0,,26.230378717193048,0.5168071088872258,0.02767499999999994,0.02767499999999994,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_005,1,4,566017,ramp,mainline,False,False,False,True,truncation,400,,A,78.0,,,,260.2649999999986,95.79999999999924,0.0,0.0,,25.21577630820738,0.45592848858759366,0.03687499999999975,0.7380769230769244,0.03687499999999975,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_006,0,5,566018,mainline,ramp,False,False,False,True,truncation,400,,B,49.0,,,,81.06666666666655,261.4900000000011,0.0,0.0,,25.66637612974975,0.5148339500750415,0.02767499999999994,0.02767499999999994,0.992857142857143,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_006,1,5,566019,ramp,mainline,False,False,False,True,truncation,400,,A,87.0,,,,260.35999999999893,99.58666666666596,0.0,0.0,,21.89518468975534,0.43645893879016134,0.03924999999999973,0.6562068965517244,0.03924999999999973,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_007,0,6,566020,mainline,ramp,False,False,False,True,truncation,400,,B,147.0,,,,94.66666666666676,260.1999999999969,0.0,0.0,,20.59431861097734,0.36896085481473523,0.042925000000000074,0.042925000000000074,0.3768707482993208,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_007,1,6,566021,ramp,mainline,False,False,False,True,truncation,400,,A,63.0,,,,260.65625000000097,97.06666666666662,0.0,0.0,,21.375010123182363,0.49656460224819426,0.04442500000000009,0.8842857142857143,0.04442500000000009,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_008,0,7,566022,mainline,ramp,False,False,False,True,truncation,400,,B,50.0,,,,81.06666666666655,261.0700000000012,0.0,0.0,,25.2024714884339,0.5161321591849705,0.02767499999999994,0.02767499999999994,0.9928000000000003,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_008,1,7,566023,ramp,mainline,False,False,False,True,truncation,400,,A,82.0,,,,260.2250000000002,99.35999999999909,0.0,0.0,50.81564648766438,23.002320445323917,0.45081144668535245,0.03909999999999972,0.7086585365853662,0.03909999999999972,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_001,0,0,566009,mainline,ramp,False,False,False,True,truncation,400,,A,47.0,,,,260.0962500000006,98.66666666666681,0.0,0.0,,,0.7562430370385276,0.050425000000000074,0.9974468085106386,0.050425000000000074,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_001,1,0,566010,ramp,mainline,False,False,False,True,truncation,400,,,,,,,86.66666666666681,109.66666666666681,0.0,0.0,,,0.2901619353057425,0.042925000000000074,0.042925000000000074,0.052300000000000076,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_002,0,1,566011,mainline,ramp,False,False,False,True,truncation,400,,A,131.0,,,,260.2691666666675,225.82666666666591,0.0,0.0,8.88976491357699,60.30993123947755,0.49231772536387397,0.11414999999999974,0.4243511450381689,0.11414999999999974,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_002,1,1,566012,ramp,mainline,False,False,False,True,truncation,400,,B,62.0,,,,95.77333333333313,260.29000000000065,0.0,0.0,,,0.6633606194059376,0.03287499999999987,0.03287499999999987,0.8429032258064517,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_003,0,2,566013,mainline,ramp,False,False,False,True,truncation,400,,A,60.0,,,,260.396250000001,81.06666666666655,0.0,0.0,,,0.7092933857477304,0.02767499999999994,0.9050000000000012,0.02767499999999994,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_003,1,2,566014,ramp,mainline,False,False,False,True,truncation,400,,B,50.0,,,,85.75999999999982,260.1400000000011,0.0,0.0,,,0.7360827689524507,0.030649999999999906,0.030649999999999906,0.9808000000000006,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_004,0,3,566015,mainline,ramp,False,False,False,True,truncation,400,,B,51.0,,,,87.19999999999999,261.32000000000016,0.0,0.0,,23.12144444707681,0.5215643607928416,0.03487500000000001,0.03487500000000001,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_004,1,3,566016,ramp,mainline,False,False,False,True,truncation,400,,A,47.0,,,,260.6400000000015,131.36000000000163,0.0,0.0,,23.933782465714685,0.5353643445871411,0.06247500000000002,1.0,0.06247500000000002,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_005,0,4,566017,mainline,ramp,False,False,False,True,truncation,400,,B,49.0,,,,86.46666666666663,260.6400000000002,0.0,0.0,,21.4318457482499,0.5184946641217567,0.03104999999999997,0.03104999999999997,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_005,1,4,566018,ramp,mainline,False,False,False,True,truncation,400,,A,58.0,,,,261.2,81.06666666666655,0.0,0.0,,25.381110011306916,0.5168071088872258,0.02767499999999994,1.0,0.02767499999999994,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_006,0,5,566019,mainline,ramp,False,False,False,True,truncation,400,,B,53.0,,,,86.46666666666663,260.44000000000034,0.0,0.0,,19.787419328227784,0.5107599379876501,0.03104999999999997,0.03104999999999997,0.969811320754717,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_006,1,5,566020,ramp,mainline,False,False,False,True,truncation,400,,A,60.0,,,,260.4425000000013,133.01333333332593,0.0,0.0,,23.76682366228161,0.5203028935502421,0.06027499999999991,0.9496666666666673,0.06027499999999991,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_007,0,6,566021,mainline,ramp,False,False,False,True,truncation,400,,A,47.0,,,,260.5450000000007,94.40000000000002,0.0,0.0,,,0.7533744347793402,0.03487500000000001,1.0,0.03487500000000001,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_007,1,6,566022,ramp,mainline,False,False,False,True,truncation,400,,B,47.0,,,,95.8533333333334,260.03000000000077,0.0,0.0,,,0.7474328734761526,0.035800000000000005,0.035800000000000005,0.9991489361702128,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_008,0,7,566023,mainline,ramp,False,False,False,True,truncation,400,,B,52.0,,,,81.06666666666655,261.2600000000006,0.0,0.0,,22.972721637572477,0.5121629284157396,0.02767499999999994,0.02767499999999994,0.9769230769230769,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_008,1,7,566024,ramp,mainline,False,False,False,True,truncation,400,,A,55.0,,,,260.59999999999974,133.19999999999257,0.0,0.0,,25.315010123182432,0.5304409506836532,0.06039999999999991,0.9847272727272728,0.06039999999999991,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_001,0,0,566010,mainline,ramp,False,False,False,True,truncation,400,,A,58.0,,,,260.1400000000011,234.92000000000243,0.0,0.0,,12.375420422633255,0.5503013020489188,0.13382500000000136,0.9237931034482785,0.13382500000000136,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_001,1,0,566011,ramp,mainline,False,False,False,True,truncation,400,,,,,,,106.66666666666681,202.30666666666707,0.0,0.0,,52.52655102397665,0.3220682139712998,0.055425000000000085,0.055425000000000085,0.10952500000000043,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_002,0,1,566012,mainline,ramp,False,True,True,False,collision,19,,,,,,,108.20625000000015,108.7462500000001,22.850000000000087,16.850000000000087,0.0,-4.544577941424876,0.46670450265761576,0.0,0.0,0.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_002,1,1,566013,ramp,mainline,False,False,False,True,truncation,400,,,,,,,90.66666666666654,190.10666666666654,0.0,0.0,,,0.30933211825260754,0.02967499999999994,0.02967499999999994,0.09920000000000012,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_003,0,2,566014,mainline,ramp,False,False,False,True,truncation,400,,,,,,,249.34666666666794,166.42666666666685,0.0,0.0,,4.31021053036423,0.3282644587827625,0.08102500000000018,0.13125000000000064,0.08102500000000018,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_003,1,2,566015,ramp,mainline,False,False,False,True,truncation,400,,,,,,,81.06666666666655,185.22666666666683,0.0,0.0,,,0.3099619450850641,0.02767499999999994,0.02767499999999994,0.09952500000000007,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_004,0,3,566016,mainline,ramp,False,False,False,True,truncation,400,,A,63.0,,,,260.24000000000143,234.68000000000458,0.0,0.4000000000001307,,14.150682009626564,0.5312973670441915,0.1326250000000061,0.8495238095238131,0.1326250000000061,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_004,1,3,566017,ramp,mainline,False,False,False,True,truncation,400,,A,70.0,,,,260.5500000000001,239.91999999999874,0.0,0.0,,9.010397254610567,0.523396604913861,0.1303249999999998,0.8164285714285731,0.1303249999999998,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_005,0,4,566018,mainline,ramp,False,True,True,False,collision,19,,,,,,,111.29000000000019,108.2900000000002,23.400000000000105,24.0000000000001,0.0,-1.9189072737617465,0.46444894367622364,0.0,0.0,0.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_005,1,4,566019,ramp,mainline,False,False,False,True,truncation,400,,A,54.0,,,,260.24000000000063,239.55999999999887,0.0,0.0,,13.590672826311959,0.5621677075197657,0.12672499999999914,0.9833333333333337,0.12672499999999914,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_006,0,5,566020,mainline,ramp,False,False,False,True,truncation,400,,,,,,,253.4266666666687,181.54666666666756,0.0,0.0,,9.984671314871562,0.33085942690169023,0.09385000000000052,0.1281000000000009,0.09385000000000052,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_006,1,5,566021,ramp,mainline,False,False,False,True,truncation,400,,,,,,,247.16000000000116,140.79999999999964,0.0,0.0,42.55419531688672,25.43408957196489,0.3189968256435131,0.06499999999999971,0.13485000000000022,0.06499999999999971,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_007,0,6,566022,mainline,ramp,False,True,True,False,collision,18,,,,,,,107.60625000000017,108.52250000000015,24.350000000000072,18.30000000000009,0.0,-4.166616037207589,0.48615651376196045,0.0,0.0,0.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_007,1,6,566023,ramp,mainline,False,False,False,True,truncation,400,,,,,,,101.59999999999998,205.18666666666707,0.0,0.0,,,0.31831820938458366,0.039375000000000014,0.039375000000000014,0.10877500000000023,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_008,0,7,566024,mainline,ramp,False,False,False,True,truncation,400,,,,,,,250.0266666666685,171.66666666666725,0.0,0.0,,16.156171878818753,0.32950214958565655,0.0899250000000004,0.12752500000000083,0.0899250000000004,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61010,100000,6c323fa50b01e39ff9c7e207ff6f201451407bba428ea6383ec3a42099fce385,validation_008,1,7,566025,ramp,mainline,False,False,False,True,truncation,400,,,,,,,212.14666666667006,125.71999999999962,0.0,0.0,,8.733012856794687,0.3106905834299633,0.05557499999999981,0.11522500000000051,0.05557499999999981,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
