master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,block_index,evaluation_seed,controller_A_role,controller_B_role,success,collision,terminated,truncated,termination_reason,episode_length,passing_order,first_exit_controller,first_exit_step,second_exit_step,merge_entry_step_A,merge_entry_step_B,final_progress_A,final_progress_B,final_speed_A,final_speed_B,minimum_TTC,minimum_bumper_gap,mean_stakeholder_utility,minimum_stakeholder_utility,utility_A,utility_B,utility_background_front,utility_background_rear,worst_off_stakeholder_ids_json,roles0_A,roles0_B,evaluation_guard,condition,evaluation_episode_index,classifiable_order,algorithm_mode,seed,checkpoint,role_assignment,mean_Q_margin,mean_abs_best_Q,max_abs_best_Q
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_002,0,1,571015,mainline,ramp,False,False,False,True,truncation,400,,A,65.0,,,,260.66000000000105,90.54666666666633,0.0,0.0,,,0.6806953355822634,0.0295999999999998,0.8750769230769271,0.0295999999999998,1.0,0.8181044192521267,"[""B""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,2,True,vanilla_dqn,63013,250000,mainline|ramp,0.0342144317179918,0.8344546317309142,4.040610313415527
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_002,1,1,571016,ramp,mainline,True,False,True,False,success,67,ramp_first,A,48.0,67.0,,,260.3800000000018,260.2800000000005,0.0,0.0,,14.29959202980855,0.8968240238314178,0.771829677415222,0.9687500000000004,0.846716417910449,1.0,0.771829677415222,"[""B_rear""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,3,True,vanilla_dqn,63013,250000,ramp|mainline,0.0117907746514277,0.9143696800986332,1.225351333618164
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_003,0,2,571017,mainline,ramp,False,False,False,True,truncation,400,,A,64.0,,,,260.2000000000011,81.06666666666655,0.0,0.0,,,0.6987065140607542,0.0276749999999999,0.9078125000000036,0.0276749999999999,1.0,0.8593385562430134,"[""B""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,4,True,vanilla_dqn,63013,250000,mainline|ramp,0.0381984700262546,0.9057318941503764,4.9631123542785645
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_003,1,2,571018,ramp,mainline,True,False,True,False,success,114,mainline_first,B,51.0,114.0,,,260.4666666666661,260.04000000000093,0.0,0.0,,,0.8627512970888365,0.4923684210526305,0.4923684210526305,1.0,1.0,0.9586367673027152,"[""A""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,5,True,vanilla_dqn,63013,250000,ramp|mainline,0.0226863235758062,0.8733047267193335,1.5332964658737185
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_004,0,3,571019,mainline,ramp,False,False,False,True,truncation,400,,B,56.0,,,,147.66666666666669,261.08000000000044,0.0,0.0,,6.4577638892798745,0.5405059040069801,0.0728500000000001,0.0728500000000001,1.0,1.0,0.0891736160279203,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,6,True,vanilla_dqn,63013,250000,mainline|ramp,0.015234385728836,1.0754261931777,1.4080320596694946
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_004,1,3,571020,ramp,mainline,True,False,True,False,success,64,ramp_first,A,57.0,64.0,,,260.4400000000014,260.7800000000008,0.0,0.0,,4.206525380538665,0.9293417024520496,0.8536661519134566,0.9752631578947414,0.8884375000000002,1.0,0.8536661519134566,"[""B_rear""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,7,True,vanilla_dqn,63013,250000,ramp|mainline,0.0134272817522287,0.7946664742194116,1.159315824508667
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_005,0,4,571021,mainline,ramp,False,False,False,True,truncation,400,,B,58.0,,,,147.63999999999967,261.0,0.0,0.0,,7.4411100113070034,0.5376591102019986,0.069475,0.069475,1.0,1.0,0.0811614408079946,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,8,True,vanilla_dqn,63013,250000,mainline|ramp,0.0151193994283676,1.0706906524300577,1.331425428390503
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_005,1,4,571022,ramp,mainline,True,False,True,False,success,67,ramp_first,A,48.0,67.0,,,260.9600000000001,260.570000000001,0.0,0.0,,10.438678804642665,0.902616420358762,0.7755403083007193,1.0,0.8349253731343289,1.0,0.7755403083007193,"[""B_rear""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,9,True,vanilla_dqn,63013,250000,ramp|mainline,0.0118974798650883,0.9307626032117589,1.2313823699951172
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_006,0,5,571023,mainline,ramp,False,False,False,True,truncation,400,,B,60.0,,,,147.41333333333316,260.3600000000015,0.0,0.0,,5.108546632196209,0.5269047969926681,0.06935,0.06935,0.9580000000000009,1.0,0.0802691879706712,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,10,True,vanilla_dqn,63013,250000,mainline|ramp,0.0152962313592433,1.0720866230875254,1.3350917100906372
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_006,1,5,571024,ramp,mainline,True,False,True,False,success,67,ramp_first,A,48.0,67.0,,,260.68000000000035,260.570000000001,0.0,0.0,,8.191321621835272,0.9000763963129894,0.7716302121176286,0.99375,0.8349253731343289,1.0,0.7716302121176286,"[""B_rear""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,11,True,vanilla_dqn,63013,250000,ramp|mainline,0.0123026695714068,0.9107009728453052,1.1982661485671997
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_007,0,6,571025,mainline,ramp,False,False,False,True,truncation,400,,A,66.0,,,,260.2200000000022,113.36000000000044,0.0,0.0,,70.56742411323759,0.6939228356092917,0.0467249999999999,0.883636363636368,0.0467249999999999,1.0,0.8453299788007985,"[""B""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,12,True,vanilla_dqn,63013,250000,mainline|ramp,0.0298161620646715,0.6844627207517624,2.027017831802368
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_007,1,6,571026,ramp,mainline,True,False,True,False,success,271,ramp_first,A,52.0,271.0,,,261.0800000000014,260.0199999999998,0.0,0.0,,25.16669426057568,0.6106394503720959,0.2158302583025827,0.9923076923076924,0.2158302583025827,1.0,0.2344198508781083,"[""B""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,13,True,vanilla_dqn,63013,250000,ramp|mainline,0.0054301142252679,0.826725200203512,1.192336082458496
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_008,0,7,571027,mainline,ramp,False,False,False,True,truncation,400,,B,59.0,,,,147.3466666666665,260.3200000000003,0.0,0.0,,3.045927941577844,0.5360674165121135,0.0693,0.0693,0.9894915254237292,1.0,0.0854781406247247,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,14,True,vanilla_dqn,63013,250000,mainline|ramp,0.0153428118675947,1.073365955427289,1.343807816505432
63013,250000,811b9f5509dea0d66248ad72f7cdce13d3fcc05eeb1e438aa67c82b8b91b99e8,validation_008,1,7,571028,ramp,mainline,True,False,True,False,success,67,ramp_first,A,49.0,67.0,,,261.24000000000035,260.5325000000008,0.0,0.0,,5.05504059405618,0.9056090473807856,0.797364608651988,0.9938775510204082,0.8311940298507466,1.0,0.797364608651988,"[""B_rear""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,15,True,vanilla_dqn,63013,250000,ramp|mainline,0.012418155794713,0.8968736440388124,1.1662955284118652
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_001,0,0,570013,mainline,ramp,False,False,False,True,truncation,400,,,,,,,105.2400000000002,177.14666666666767,0.0,0.0,,15.673884231874965,0.3024390356220946,0.0495250000000001,0.0495250000000001,0.0975750000000005,1.0,0.0626561424883777,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,0,True,vanilla_dqn,63013,200000,mainline|ramp,0.0140840299427509,1.133752516657114,1.5197726488113403
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_001,1,0,570014,ramp,mainline,False,False,False,True,truncation,400,,,,,,,139.82666666666688,167.0666666666675,0.0,0.0,9.703879945381557,22.42993123928511,0.3163182104228089,0.076475,0.076475,0.0875000000000005,1.0,0.1012978416912351,"[""A""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,1,True,vanilla_dqn,63013,200000,ramp|mainline,0.0120191249251365,0.7709708053618669,1.1601239442825315
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_002,0,1,570015,mainline,ramp,False,False,False,True,truncation,400,,,,,,,101.4399999999998,175.0666666666667,0.0,0.0,,19.95761124662356,0.2948091695875278,0.0437749999999999,0.0437749999999999,0.082425,1.0,0.053036678350111,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,2,True,vanilla_dqn,63013,200000,mainline|ramp,0.0124031170457601,1.1543634481728078,1.5477639436721802
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_002,1,1,570016,ramp,mainline,False,False,False,True,truncation,400,,,,,,,140.02666666666585,168.60000000000073,0.0,0.0,10.410012638879378,23.763264572807454,0.3103967802527757,0.0608249999999997,0.0608249999999997,0.0857500000000005,1.0,0.0950121210111023,"[""A""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,3,True,vanilla_dqn,63013,200000,ramp|mainline,0.0122029063105583,0.7793537606298924,1.0308918952941897
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_003,0,2,570017,mainline,ramp,False,False,False,True,truncation,400,,,,,,,105.16000000000015,177.6666666666672,0.0,0.0,,16.81454999533264,0.3000327847224971,0.049475,0.049475,0.0880500000000003,1.0,0.0626061388899883,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,4,True,vanilla_dqn,63013,200000,mainline|ramp,0.0140810865908861,1.1328042390197517,1.519007921218872
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_003,1,2,570018,ramp,mainline,False,False,False,True,truncation,400,,,,,,,139.82666666666557,166.6666666666674,0.0,0.0,9.847214966361312,22.02993123928636,0.3134119900554613,0.0647249999999996,0.0647249999999996,0.0878750000000004,1.0,0.1010479602218452,"[""A""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,5,True,vanilla_dqn,63013,200000,ramp|mainline,0.0115612398833036,0.7697293883562089,1.0671567916870115
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_004,0,3,570019,mainline,ramp,False,False,False,True,truncation,400,,,,,,,101.9466666666666,173.6000000000009,0.0,0.0,,21.27162957626128,0.2993310231667898,0.0440999999999999,0.0440999999999999,0.0926250000000005,1.0,0.0605990926671588,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,6,True,vanilla_dqn,63013,200000,mainline|ramp,0.0119486527889966,1.1548770199716092,1.5503689050674438
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_004,1,3,570020,ramp,mainline,True,False,True,False,success,61,ramp_first,A,44.0,61.0,,,261.50000000000034,260.3062500000013,0.0,0.0,,5.873782465714584,0.9507247583623094,0.8906039514820233,1.0,0.912295081967214,1.0,0.8906039514820233,"[""B_rear""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,7,True,vanilla_dqn,63013,200000,ramp|mainline,0.0101731713922297,0.758057926766208,0.9782001972198486
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_005,0,4,570021,mainline,ramp,False,False,False,True,truncation,400,,,,,,,97.42666666666662,175.60000000000082,0.0,0.0,,24.38682366228163,0.2942821646232249,0.0378999999999998,0.0378999999999998,0.0894500000000004,1.0,0.0497786584928992,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,8,True,vanilla_dqn,63013,200000,mainline|ramp,0.0111558167636394,1.1750409483909607,1.5694490671157837
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_005,1,4,570022,ramp,mainline,True,False,True,False,success,61,ramp_first,A,43.0,61.0,,,260.5000000000004,260.32625000000115,0.0,0.0,,10.734173914945998,0.933965263590845,0.843893841248624,1.0,0.8919672131147558,1.0,0.843893841248624,"[""B_rear""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,9,True,vanilla_dqn,63013,200000,ramp|mainline,0.0107469879335067,0.7472730344924771,1.0626760721206665
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_006,0,5,570023,mainline,ramp,False,False,False,True,truncation,400,,,,,,,96.38666666666668,174.40000000000083,0.0,0.0,,23.375616365613467,0.293582218628463,0.0372499999999998,0.0372499999999998,0.0887000000000005,1.0,0.0483788745138519,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,10,True,vanilla_dqn,63013,200000,mainline|ramp,0.0107969303429126,1.182289527878165,1.5819083452224731
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_006,1,5,570024,ramp,mainline,True,False,True,False,success,61,ramp_first,A,44.0,61.0,,,261.2000000000005,260.62500000000034,0.0,0.0,,7.618361680540303,0.9329310467279928,0.8388702375826097,0.9931818181818184,0.8996721311475426,1.0,0.8388702375826097,"[""B_rear""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,11,True,vanilla_dqn,63013,200000,ramp|mainline,0.0114285536721104,0.7578100694007561,1.014906406402588
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_007,0,6,570025,mainline,ramp,False,False,False,True,truncation,400,,,,,,,104.56000000000014,176.2666666666669,0.0,0.0,,15.72292425576144,0.2993452840358841,0.0491000000000001,0.0491000000000001,0.0860500000000001,1.0,0.0622311361435361,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,12,True,vanilla_dqn,63013,200000,mainline|ramp,0.013831792846322,1.1373903201520443,1.5272258520126345
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_007,1,6,570026,ramp,mainline,False,True,True,False,collision,18,,,,,,,108.1600000000002,108.06000000000022,15.200000000000092,20.200000000000102,0.0,-4.980103956685241,0.488866134139594,0.0,0.0,0.0,1.0,0.9554645365583762,"[""A"", ""B""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,13,True,vanilla_dqn,63013,200000,ramp|mainline,0.0441744859433836,0.6096312846574519,0.859552264213562
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_008,0,7,570027,mainline,ramp,False,False,False,True,truncation,400,,,,,,,97.90666666666638,173.40000000000092,0.0,0.0,,23.58412890099461,0.2956821866367413,0.0381999999999998,0.0381999999999998,0.0899500000000005,1.0,0.0545787465469646,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,14,True,vanilla_dqn,63013,200000,mainline|ramp,0.0107720705866813,1.1754612653702496,1.5793193578720093
63013,200000,9213bf8e9ef777b4cb5807cc89b51241ced9fe7ab1c6f7dea2a503c58a25c4b2,validation_008,1,7,570028,ramp,mainline,False,False,False,True,truncation,400,,,,,,,139.89333333333337,167.2666666666675,0.0,0.0,9.528272994093198,22.56326457274045,0.312463478852679,0.0703750000000001,0.0703750000000001,0.0815500000000005,1.0,0.0979289154107153,"[""A""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,15,True,vanilla_dqn,63013,200000,ramp|mainline,0.0124531937390565,0.7709106682240963,1.0763845443725586
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_001,0,0,568013,mainline,ramp,False,False,False,True,truncation,400,,B,62.0,,,,94.66666666666676,260.680000000001,0.0,0.0,,17.66792932387571,0.5185738129011954,0.042925,0.042925,0.975322580645162,1.0,0.05604767095962,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,0,True,vanilla_dqn,63013,100000,mainline|ramp,0.0602761410363018,0.7358463376946748,1.4219337701797483
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_001,1,0,568014,ramp,mainline,False,False,False,True,truncation,400,,,,,,,193.60000000000156,116.42666666666696,0.0,0.0,,17.409934813536566,0.3085244288738555,0.0565250000000001,0.1079250000000008,0.0565250000000001,1.0,0.0696477154954211,"[""B""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,1,True,vanilla_dqn,63013,100000,ramp|mainline,0.0085435743629932,1.1436418831348418,1.3123962879180908
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_002,0,1,568015,mainline,ramp,False,False,False,True,truncation,400,,B,60.0,,,,90.8,261.1,0.0,0.0,,21.27715306153806,0.4968781213567132,0.037125,0.037125,0.9040000000000018,1.0,0.046387485426851,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,2,True,vanilla_dqn,63013,100000,mainline|ramp,0.0628773424401879,0.7541463017091155,1.446403980255127
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_002,1,1,568016,ramp,mainline,False,False,False,True,truncation,400,,,,,,,197.6666666666677,118.87999999999994,0.0,0.0,,22.475184689755267,0.3037904160939963,0.054675,0.0965500000000006,0.054675,1.0,0.0639366643759846,"[""B""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,3,True,vanilla_dqn,63013,100000,ramp|mainline,0.0087699028104543,1.1264590625464916,1.2995795011520386
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_003,0,2,568017,mainline,ramp,False,False,False,True,truncation,400,,B,68.0,,,,94.66666666666676,260.68000000000177,0.0,0.0,,17.769789469635796,0.4790446383281407,0.042925,0.042925,0.8172058823529428,1.0,0.05604767095962,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,4,True,vanilla_dqn,63013,100000,mainline|ramp,0.0592035085707902,0.7372159008681775,1.4241371154785156
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_003,1,2,568018,ramp,mainline,False,False,False,True,truncation,400,,,,,,,198.82666666666796,120.26666666666712,0.0,0.0,,18.940958453254368,0.3080619291291691,0.0589250000000001,0.1012750000000007,0.0589250000000001,1.0,0.0720477165166757,"[""B""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,5,True,vanilla_dqn,63013,100000,ramp|mainline,0.0085857125371694,1.1211953089386224,1.2923585176467896
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_004,0,3,568019,mainline,ramp,False,False,False,True,truncation,400,,B,60.0,,,,90.2,261.0,0.0,0.0,,19.92111001130684,0.5225018646010444,0.03675,0.03675,1.0,1.0,0.0532574584041778,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,6,True,vanilla_dqn,63013,100000,mainline|ramp,0.0634595857188105,0.7595708912983536,1.4355852603912354
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_004,1,3,568020,ramp,mainline,False,False,False,True,truncation,400,,,,,,,184.266666666668,98.1466666666666,0.0,0.0,,22.10931799037361,0.29983102517209,0.0417249999999999,0.0993750000000007,0.0417249999999999,1.0,0.0582241006883593,"[""B""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,7,True,vanilla_dqn,63013,100000,ramp|mainline,0.0117695645987987,1.204855895936489,1.4045573472976685
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_005,0,4,568021,mainline,ramp,False,False,False,True,truncation,400,,B,53.0,,,,155.60000000000412,261.3199999999998,0.3999999999999736,0.0,,25.85745856113995,0.5399898683823098,0.0742249999999987,0.0742249999999987,1.0,1.0,0.0857344735292406,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,8,True,vanilla_dqn,63013,100000,mainline|ramp,0.0340257675945758,0.6917661712132395,1.4407894611358645
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_005,1,4,568022,ramp,mainline,False,False,False,True,truncation,400,,,,,,,172.86666666666764,89.4266666666665,0.0,0.0,,25.42080683992411,0.2912321688975359,0.0328999999999998,0.0872500000000005,0.0328999999999998,1.0,0.0447786755901433,"[""B""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,9,True,vanilla_dqn,63013,100000,ramp|mainline,0.0065860886871814,1.2505763672292232,1.4565072059631348
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_006,0,5,568023,mainline,ramp,False,False,False,True,truncation,400,,B,55.0,,,,112.879999999994,261.0000000000007,0.3999999999999736,0.0,,22.694752100764944,0.518180269638763,0.0475249999999987,0.0475249999999987,0.966909090909091,1.0,0.058286987645962,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,10,True,vanilla_dqn,63013,100000,mainline|ramp,0.0556244050618261,0.714381820941344,1.4689152240753174
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_006,1,5,568024,ramp,mainline,False,False,False,True,truncation,400,,,,,,,178.94666666666782,89.3199999999999,0.0,0.0,,23.93199195852641,0.2920843201699547,0.0328249999999998,0.0915500000000006,0.0328249999999998,1.0,0.0439622806798184,"[""B""]",ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,11,True,vanilla_dqn,63013,100000,ramp|mainline,0.0085451465845108,1.24156950622797,1.4560831785202026
63013,100000,fe1d38be578f4282028eb796550517623b0af03ff0a14fa64d3ea08e1c709298,validation_007,0,6,568025,mainline,ramp,False,False,False,True,truncation,400,,B,59.0,,,,94.7466666666668,260.71999999999974,0.0,0.0,,20.971553051973046,0.5080732547783264,0.042975,0.042975,0.9332203389830512,1.0,0.0560976801302546,"[""A""]",mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",vanilla_dqn,12,True,vanilla_dqn,63013,100000,mainline|ramp,0.060546041438356,0.7292690045107156,1.4167778491973877
