condition,seed,checkpoint,n_episodes,success,collision,truncation,mean_utility,mean_Q_margin,mean_abs_best_Q
vanilla_dqn,63006,25000,16,0.1875,0.1875,0.625,0.5530817866090914,0.09483851419672341,2.693967684144807
vanilla_dqn,63006,50000,16,0.3125,0.0,0.6875,0.6034711704318867,0.017259462947526782,1.8665719743552502
vanilla_dqn,63006,75000,16,0.3125,0.0,0.6875,0.5627159378835701,0.03471903652496419,1.3778713368089641
vanilla_dqn,63006,100000,16,0.3125,0.0,0.6875,0.5662478108336801,0.01916338869795145,0.9776161695961036
vanilla_dqn,63006,150000,16,0.9375,0.0,0.0625,0.7463048463465513,0.02610935375025934,0.8378079041041535
vanilla_dqn,63006,200000,16,0.4375,0.0,0.5625,0.6307084239509195,0.019479515504940193,0.9696789362116314
vanilla_dqn,63006,250000,16,0.5,0.0,0.5,0.6816251160228922,0.017491378078582923,0.7187330959981345
vanilla_dqn,63006,300000,16,0.75,0.125,0.125,0.8463013633695919,0.03083438901342255,0.6620573026447004
vanilla_dqn,63007,0,16,0.1875,0.8125,0.0,0.5726106184135105,0.0946832552960356,0.1234956894631715
vanilla_dqn,63007,10000,16,0.0,0.0,1.0,0.6379168165058504,0.1105975136038614,1.4165780103977887
vanilla_dqn,63007,25000,16,0.1875,0.0,0.8125,0.47615434085010644,0.01673737531008122,1.0578198949048192
vanilla_dqn,63007,50000,16,0.25,0.0,0.75,0.57440910327988,0.010773515625230594,1.172203686334141
vanilla_dqn,63007,75000,16,0.25,0.0,0.75,0.570316373691304,0.013341317019438394,1.168671684265638
vanilla_dqn,63007,100000,16,0.3125,0.0625,0.625,0.592505411194436,0.011929262313073688,1.095827141337549
vanilla_dqn,63007,150000,16,0.5625,0.0,0.4375,0.7526652925636177,0.007928253330948256,0.8770985246320163
vanilla_dqn,63007,200000,16,0.8125,0.125,0.0625,0.7767644659012609,0.013920584010030037,0.7899570106190437
vanilla_dqn,63007,250000,16,0.75,0.125,0.125,0.8624681618108025,0.012067531898312174,0.7510800679542874
vanilla_dqn,63007,300000,16,1.0,0.0,0.0,0.8641042313097186,0.005667919595877856,0.8920808764656005
vanilla_dqn,63008,0,16,0.0,0.0,1.0,0.27988664974211214,0.12055129186526754,0.10248871846328253
vanilla_dqn,63008,10000,16,0.5625,0.3125,0.125,0.7073347561896813,0.040688432227141184,0.5702003858242356
vanilla_dqn,63008,25000,16,0.5,0.0,0.5,0.6862659370262828,0.05672924778576764,1.3917591807971414
vanilla_dqn,63008,50000,16,0.0625,0.0,0.9375,0.37060513483758545,0.019771319483327866,1.3603931009351924
vanilla_dqn,63008,75000,16,0.375,0.1875,0.4375,0.6617558205160297,0.010760534003835694,1.041857785797017
vanilla_dqn,63008,100000,16,0.125,0.0,0.875,0.5341245220689254,0.018063771179685585,0.9174796882034194
vanilla_dqn,63008,150000,16,0.75,0.0625,0.1875,0.7545406731304274,0.014342591664327657,0.7299521466852986
vanilla_dqn,63008,200000,16,1.0,0.0,0.0,0.928155905230492,0.011790067494120737,0.7068631225455787
vanilla_dqn,63008,250000,16,1.0,0.0,0.0,0.9592337669030113,0.013371805662327426,0.7461181268544854
vanilla_dqn,63008,300000,16,0.875,0.125,0.0,0.8637801602056319,0.036254632907006715,0.8128972372514042
vanilla_dqn,63009,0,16,0.0,0.0,1.0,0.30357766536711217,0.08137277126297701,0.07814981953968524
vanilla_dqn,63009,10000,16,0.875,0.0625,0.0625,0.7914404592549481,0.037359047091909604,1.0056242872719137
vanilla_dqn,63009,25000,16,0.9375,0.0,0.0625,0.7925134422663171,0.021819892297433863,0.9990218894067319
vanilla_dqn,63009,50000,16,0.25,0.0,0.75,0.619318456167423,0.028261555172000838,1.0971782249341442
vanilla_dqn,63009,75000,16,0.125,0.0625,0.8125,0.5644142353292572,0.006613941434079037,0.8546748423140388
vanilla_dqn,63009,100000,16,0.25,0.0625,0.6875,0.6310545176358129,0.016204359388135164,0.8668580061410058
vanilla_dqn,63009,150000,16,0.875,0.0625,0.0625,0.8445009441793779,0.014024469412660038,0.7760685795238854
vanilla_dqn,63009,200000,16,0.3125,0.0625,0.625,0.6540408477729596,0.017154095733258844,0.878744659416758
vanilla_dqn,63009,250000,16,0.9375,0.0625,0.0,0.822306818372666,0.02128464377607186,0.6833393168242631
vanilla_dqn,63009,300000,16,0.875,0.0,0.125,0.7954752968477914,0.013798500489248994,0.8074970090457678
vanilla_dqn,63010,0,16,0.4375,0.0,0.5625,0.67701771316019,0.09328802864994085,0.13197082905884333
vanilla_dqn,63010,10000,16,0.3125,0.3125,0.375,0.6372520594901453,0.0827930388312679,0.997461933064511
vanilla_dqn,63010,25000,16,0.375,0.125,0.5,0.6592660081552935,0.0641060436402471,1.3333008534309496
vanilla_dqn,63010,50000,16,0.5625,0.0,0.4375,0.7028993236825164,0.014257887481334363,0.9788414042991787
vanilla_dqn,63010,75000,16,0.5625,0.0625,0.375,0.6084396428576009,0.014196538984192757,0.8989586483871016
vanilla_dqn,63010,100000,16,0.375,0.25,0.375,0.6314242604809589,0.030779099613650513,0.8561576126218943
vanilla_dqn,63010,150000,16,0.25,0.125,0.625,0.606492758872173,0.022114087119767777,1.034784314365952
vanilla_dqn,63010,200000,16,0.375,0.0,0.625,0.6142057371574855,0.019058536141987537,1.0371358333959835
vanilla_dqn,63010,250000,16,0.75,0.0,0.25,0.783333763055959,0.009587622633868694,0.8133286748773135
vanilla_dqn,63010,300000,16,1.0,0.0,0.0,0.904543383098856,0.01125566600781312,0.8078506879006734
vanilla_dqn,63011,0,16,0.0,0.0,1.0,0.6255830738124792,0.07193226505056369,0.06630557389406018
vanilla_dqn,63011,10000,16,0.9375,0.0625,0.0,0.8346658209886249,0.0435416080404703,0.7835978907664086
vanilla_dqn,63011,25000,16,0.3125,0.125,0.5625,0.6304790311619191,0.019116104827213355,1.0064176323509482
vanilla_dqn,63011,50000,16,0.1875,0.0,0.8125,0.5242381775557795,0.01654728852812608,1.18356697234182
vanilla_dqn,63011,75000,16,0.0625,0.125,0.8125,0.5340373027073785,0.025903922716347557,1.1282196143014904
vanilla_dqn,63011,100000,16,0.1875,0.0625,0.75,0.4537957521717063,0.01737219962314875,1.035792143203943
vanilla_dqn,63011,150000,16,0.5625,0.0,0.4375,0.7696143297266475,0.012767151001841094,0.7868222164345137
vanilla_dqn,63011,200000,16,0.5,0.0,0.5,0.6197814911823006,0.015420058870550882,0.9528513363040012
vanilla_dqn,63011,250000,16,0.5625,0.0,0.4375,0.7638544069767979,0.020462805329997183,1.0195902428116486
vanilla_dqn,63011,300000,16,0.5,0.0,0.5,0.6963093801496417,0.013266508185264687,0.9699520297586182
vanilla_dqn,63012,0,16,0.0,0.0,1.0,0.5975882732037949,0.17015601978855552,0.16500267896830334
vanilla_dqn,63012,10000,16,0.375,0.0,0.625,0.6278288546162567,0.060595373491277985,1.2506409926712454
vanilla_dqn,63012,25000,16,0.4375,0.125,0.4375,0.6597681800536849,0.060242759455238395,2.2223006928620173
vanilla_dqn,63012,50000,16,0.5,0.0,0.5,0.7075762672057178,0.029435051217227923,1.88043681511026
vanilla_dqn,63012,75000,16,0.1875,0.0,0.8125,0.5093334520927786,0.010029316957020994,1.3894471827531478
vanilla_dqn,63012,100000,16,0.4375,0.0625,0.5,0.656675056148569,0.014314117593604443,1.0414011450361165
vanilla_dqn,63012,150000,16,0.1875,0.1875,0.625,0.4750683156138844,0.0208891264229805,0.9445819722092986
vanilla_dqn,63012,200000,16,0.5,0.0,0.5,0.7918162550492382,0.015880394793732024,0.9874376532785685
vanilla_dqn,63012,250000,16,0.375,0.0,0.625,0.6911206032320879,0.006248029936164681,0.7443304205937726
vanilla_dqn,63012,300000,16,0.3125,0.0625,0.625,0.6102604775263838,0.009769907233446206,0.8761666272358376
vanilla_dqn,63013,0,16,0.0,0.0,1.0,0.6525739224037772,0.07181842174140908,0.056214260678971124
vanilla_dqn,63013,10000,16,1.0,0.0,0.0,0.89466893494791,0.036196788057282554,0.791325378375602
vanilla_dqn,63013,25000,16,0.25,0.0,0.75,0.5156278758676389,0.02962946283545335,1.1354049221102913
vanilla_dqn,63013,50000,16,0.0,0.0625,0.9375,0.47506732365978477,0.010859550825682318,1.008178076678596
vanilla_dqn,63013,75000,16,0.0,0.125,0.875,0.5089716362232357,0.018774507552803018,1.1128847566859708
vanilla_dqn,63013,100000,16,0.0,0.0,1.0,0.4067456191598617,0.03252817520347884,0.9554650038463296
vanilla_dqn,63013,150000,16,0.1875,0.0,0.8125,0.5933739500153711,0.01785370224732555,0.890083545640426
vanilla_dqn,63013,200000,16,0.1875,0.0625,0.75,0.43366134558923053,0.013989572544202144,0.9506072639688538
vanilla_dqn,63013,250000,16,0.5,0.0,0.5,0.7405296075535359,0.018860257397187552,0.9035198941873946
vanilla_dqn,63013,300000,16,0.0,0.1875,0.8125,0.5480469604513785,0.0100084773988162,0.815465757047379
vanilla_dqn,63014,0,16,0.0,0.0,1.0,0.5975882732037949,0.11222352336408217,0.11187284074694613
vanilla_dqn,63014,10000,16,0.375,0.0,0.625,0.7795985196543475,0.16417270319157506,1.6250116495568583
vanilla_dqn,63014,25000,16,0.0,0.125,0.875,0.48718578218193304,0.047178281661077924,2.911913946553757
vanilla_dqn,63014,50000,16,0.0,0.0,1.0,0.4831780721844126,0.045645769990805954,2.5107673560915282
vanilla_dqn,63014,75000,16,0.125,0.0,0.875,0.49658442685241305,0.02163384774025101,1.809240241831606
vanilla_dqn,63014,100000,16,0.0,0.0625,0.9375,0.3639503086047277,0.009630785769710963,1.495555292338459
vanilla_dqn,63014,150000,16,0.0,0.0625,0.9375,0.39015265792488285,0.016846717323651568,1.117603732718675
vanilla_dqn,63014,200000,16,0.0,0.0,1.0,0.4615780839508264,0.015171160601312237,1.0369498786772602
vanilla_dqn,63014,250000,16,0.1875,0.1875,0.625,0.5500911033568125,0.05675333737354036,0.8961315460744855
vanilla_dqn,63014,300000,16,0.25,0.0,0.75,0.6440581864975875,0.015392597315904588,1.063388872821122
vanilla_dqn,63015,0,16,0.375,0.625,0.0,0.6340111772453534,0.10796712387470672,0.08513433232913957
vanilla_dqn,63015,10000,16,0.375,0.625,0.0,0.6281318190716766,0.04671600712250862,0.6399534869340864
vanilla_dqn,63015,25000,16,1.0,0.0,0.0,0.8570185556833955,0.027416898263996983,1.1782606104966489
vanilla_dqn,63015,50000,16,0.0,0.0,1.0,0.40736595098289086,0.016188207175582607,1.466824469557032
vanilla_dqn,63015,75000,16,0.125,0.0,0.875,0.4705366682712532,0.017995681847814395,1.200833224313993
vanilla_dqn,63015,100000,16,0.4375,0.0,0.5625,0.6699305721430739,0.009554700231924413,0.9447371770698473
vanilla_dqn,63015,150000,16,0.8125,0.0,0.1875,0.8984769673216241,0.031882773444010866,0.7791246100131816
vanilla_dqn,63015,200000,16,0.9375,0.0,0.0625,0.8820679170299617,0.010561273934297193,0.7245970298618161
vanilla_dqn,63015,250000,16,1.0,0.0,0.0,0.9251945748798894,0.01613736918143091,0.7242510183080679
vanilla_dqn,63015,300000,16,1.0,0.0,0.0,0.8999787243181862,0.013081943809642857,0.7708319406622922
vanilla_dqn,63016,0,16,0.1875,0.8125,0.0,0.5697227460679065,0.0180480612249806,0.036354524681631334
vanilla_dqn,63016,10000,16,0.625,0.3125,0.0625,0.6791939842451232,0.023621079927527912,0.6732881837230145
vanilla_dqn,63016,25000,16,0.625,0.0,0.375,0.6656084731223403,0.03969864406124824,1.0793171893187055
vanilla_dqn,63016,50000,16,0.0625,0.0,0.9375,0.5317933100711195,0.0148933315936314,1.047134872231688
vanilla_dqn,63016,75000,16,0.0,0.0,1.0,0.48980107149037794,0.017082785584498158,1.04298162415158
vanilla_dqn,63016,100000,16,0.1875,0.0,0.8125,0.613936322066528,0.026984560296575606,0.9718361470243656
vanilla_dqn,63016,150000,16,0.625,0.0625,0.3125,0.7283274677947416,0.021112875718001474,0.9868613053037903
vanilla_dqn,63016,200000,16,1.0,0.0,0.0,0.8821020673807946,0.03493719463407106,0.925309100661582
vanilla_dqn,63016,250000,16,0.75,0.0,0.25,0.8249752277168104,0.01438801300263895,0.9179918806054131
vanilla_dqn,63016,300000,16,0.75,0.0625,0.1875,0.840502741853297,0.008223636084939612,0.894946198028967
vanilla_dqn,63017,0,16,0.875,0.125,0.0,0.890680637119995,0.0634872381911784,0.18721282509658652
vanilla_dqn,63017,10000,16,0.5,0.0,0.5,0.7417609044755338,0.08824583082852298,1.3571245871810225
vanilla_dqn,63017,25000,16,0.5625,0.0,0.4375,0.6422654878975409,0.02110287476684246,0.9652730533923044
vanilla_dqn,63017,50000,16,0.0,0.0,1.0,0.44180653491428773,0.053488962156698065,1.0391547700157389
vanilla_dqn,63017,75000,16,0.1875,0.0,0.8125,0.46023336447664315,0.017488672808023506,1.4713955783252755
vanilla_dqn,63017,100000,16,0.0,0.0,1.0,0.4078490381598382,0.019919764772057477,1.1834482852788641
vanilla_dqn,63017,150000,16,0.1875,0.0625,0.75,0.570777807068959,0.07980666946183318,1.2132353746354092
vanilla_dqn,63017,200000,16,0.125,0.0,0.875,0.49984336606916174,0.014233110309305613,1.065723740929881
vanilla_dqn,63017,250000,16,0.3125,0.1875,0.5,0.5637733700896534,0.008153170054993532,0.9635182164767251
vanilla_dqn,63017,300000,16,0.125,0.3125,0.5625,0.4757644113604036,0.00999733757471543,0.9872917980480613
vanilla_dqn,63018,0,16,0.0,0.0,1.0,0.5975882732037949,0.1316521706420462,0.20485556221101428
vanilla_dqn,63018,10000,16,0.125,0.25,0.625,0.6660686741009385,0.04680632734110292,0.8105250407780049
vanilla_dqn,63018,25000,16,1.0,0.0,0.0,0.937120831269277,0.021883334363387887,1.1552435494728268
vanilla_dqn,63018,50000,16,0.1875,0.0625,0.75,0.5345562583197099,0.037672434118492096,1.1971960219321924
vanilla_dqn,63018,75000,16,0.125,0.0,0.875,0.5010681074608337,0.01804996246106771,1.1507771794056045
vanilla_dqn,63018,100000,16,0.625,0.125,0.25,0.7920075224050807,0.025878097114529233,0.8518434982688632
vanilla_dqn,63018,150000,16,0.375,0.0,0.625,0.5793138718624082,0.016530900105810944,0.836481137572608
vanilla_dqn,63018,200000,16,0.1875,0.125,0.6875,0.48555792846143864,0.007214943436274075,1.1197833176071166
vanilla_dqn,63018,250000,16,0.5,0.3125,0.1875,0.6314911037306469,0.01229197655938468,0.8662304558255234
vanilla_dqn,63018,300000,16,0.8125,0.1875,0.0,0.7879556718449132,0.009884249471967563,0.8585541625851888
vanilla_dqn,63019,0,16,0.1875,0.8125,0.0,0.5729493801335905,0.08570629460383686,0.07309705708875629
vanilla_dqn,63019,10000,16,0.75,0.0,0.25,0.8057752546612382,0.030270232764378544,0.7473854266672606
vanilla_dqn,63019,25000,16,0.25,0.125,0.625,0.6162461585902699,0.021698140553005094,1.0523467454862037
vanilla_dqn,63019,50000,16,0.4375,0.0625,0.5,0.6211597633555603,0.018632744558332318,1.0453861841797294
vanilla_dqn,63019,75000,16,0.5,0.0,0.5,0.6970243545485542,0.022806049367006087,1.2654093687137908
vanilla_dqn,63019,100000,16,0.125,0.0,0.875,0.46845282390726684,0.0142455574875591,1.4779173151259617
vanilla_dqn,63019,150000,16,0.0625,0.25,0.6875,0.5414972059988191,0.008771862815894194,0.8614866484806201
vanilla_dqn,63019,200000,16,0.0,0.0,1.0,0.38448292699868464,0.006669466794701244,1.0533171562931967
vanilla_dqn,63019,250000,16,0.9375,0.0,0.0625,0.7958219134071277,0.03618608149164594,0.8935374109821285
vanilla_dqn,63019,300000,16,0.8125,0.0625,0.125,0.7937672483172129,0.02455948215975385,0.8204516971529024
vanilla_dqn,63020,0,16,1.0,0.0,0.0,0.9371979648085151,0.08469529445120808,0.0710516987625395
vanilla_dqn,63020,10000,16,0.125,0.25,0.625,0.587552811864052,0.09418512986880681,1.311442093289406
vanilla_dqn,63020,25000,16,0.875,0.0,0.125,0.7286784858731041,0.03191509727114967,1.1569417452681154
vanilla_dqn,63020,50000,16,0.0,0.1875,0.8125,0.5116364874502768,0.04342952158449243,1.1043659145373874
vanilla_dqn,63020,75000,16,0.0625,0.0625,0.875,0.5133809151430334,0.015449925673383524,1.290484768112221
vanilla_dqn,63020,100000,16,0.0625,0.0,0.9375,0.40625754474380393,0.009233831231458389,1.0739707320408718
vanilla_dqn,63020,150000,16,0.0,0.0,1.0,0.5374727388762613,0.009034974079113394,0.7858746181824244
vanilla_dqn,63020,200000,16,0.4375,0.5625,0.0,0.6205182092132607,0.033810283664803105,0.6596290422279147
vanilla_dqn,63020,250000,16,0.75,0.25,0.0,0.8215804337525504,0.014034978411668257,0.7854677690537474
vanilla_dqn,63020,300000,16,0.5,0.0,0.5,0.7249880720441464,0.007136410593937575,0.8275416084763724
