policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index
311,62.2,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
311,62.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
311,62.2,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
312,62.400000000000006,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
312,62.400000000000006,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
312,62.400000000000006,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
312,62.400000000000006,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
313,62.6,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
313,62.6,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
313,62.6,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
313,62.6,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
314,62.800000000000004,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
314,62.800000000000004,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
314,62.800000000000004,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
314,62.800000000000004,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
315,63.0,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
315,63.0,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
315,63.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
315,63.0,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
316,63.2,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
316,63.2,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
316,63.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
316,63.2,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
317,63.400000000000006,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
317,63.400000000000006,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
317,63.400000000000006,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
317,63.400000000000006,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
318,63.6,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
318,63.6,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
318,63.6,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
318,63.6,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
319,63.800000000000004,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
319,63.800000000000004,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
319,63.800000000000004,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
319,63.800000000000004,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
320,64.0,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
320,64.0,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
320,64.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
320,64.0,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
321,64.2,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
321,64.2,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
321,64.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
321,64.2,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
322,64.4,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
322,64.4,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
322,64.4,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
322,64.4,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
323,64.60000000000001,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
323,64.60000000000001,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
323,64.60000000000001,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
323,64.60000000000001,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
324,64.8,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
324,64.8,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
324,64.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
324,64.8,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
325,65.0,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
325,65.0,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
325,65.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
325,65.0,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
326,65.2,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
326,65.2,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
326,65.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
326,65.2,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
327,65.4,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
327,65.4,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
327,65.4,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
327,65.4,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
328,65.60000000000001,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
328,65.60000000000001,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
328,65.60000000000001,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
328,65.60000000000001,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
329,65.8,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
329,65.8,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
329,65.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
329,65.8,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
330,66.0,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
330,66.0,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
330,66.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
330,66.0,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
331,66.2,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
331,66.2,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
331,66.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
331,66.2,B_rear,background_mainline,True,,80.2003703131232,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
332,66.4,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,87.19999999999999,0.0,2,2,decelerate-decelerate,0.02053166925907135,0.0740199089050293,0.1355520635843277,2,0.1355520635843277,0.0740199089050293,0.0615321546792984,0.11502039432525635,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
332,66.4,B,mainline,True,False,87.19999999999999,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.16842666268348694,0.029958853498101234,0.05142689496278763,2,0.05142689496278763,0.029958853498101234,0.021468041464686394,0.21985355764627457,"[true, true, true]",False,False,False,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
332,66.4,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65032,0,0d1908d687100f5da9e16584726ac7f7a062209261bffeb0dafabe0151971730,validation_002,1,1,520475150,3
