policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index
355,71.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
355,71.0,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
356,71.2,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
356,71.2,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
356,71.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
356,71.2,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
357,71.4,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
357,71.4,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
357,71.4,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
357,71.4,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
358,71.60000000000001,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
358,71.60000000000001,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
358,71.60000000000001,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
358,71.60000000000001,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
359,71.8,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
359,71.8,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
359,71.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
359,71.8,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
360,72.0,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
360,72.0,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
360,72.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
360,72.0,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
361,72.2,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
361,72.2,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
361,72.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
361,72.2,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
362,72.4,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
362,72.4,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
362,72.4,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
362,72.4,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
363,72.60000000000001,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
363,72.60000000000001,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
363,72.60000000000001,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
363,72.60000000000001,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
364,72.8,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
364,72.8,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
364,72.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
364,72.8,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
365,73.0,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
365,73.0,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
365,73.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
365,73.0,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
366,73.2,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
366,73.2,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
366,73.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
366,73.2,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
367,73.4,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
367,73.4,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
367,73.4,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
367,73.4,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
368,73.60000000000001,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
368,73.60000000000001,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
368,73.60000000000001,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
368,73.60000000000001,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
369,73.8,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
369,73.8,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
369,73.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
369,73.8,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
370,74.0,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
370,74.0,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
370,74.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
370,74.0,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
371,74.2,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
371,74.2,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
371,74.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
371,74.2,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
372,74.4,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
372,74.4,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
372,74.4,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
372,74.4,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
373,74.60000000000001,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
373,74.60000000000001,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
373,74.60000000000001,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
373,74.60000000000001,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
374,74.8,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
374,74.8,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
374,74.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
374,74.8,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
375,75.0,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
375,75.0,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
375,75.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
375,75.0,B_rear,background_mainline,True,,133.24036677441828,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
376,75.2,A,ramp,True,False,90.66666666666676,0.0,2,decelerate,-3.0,0.0,140.24000000000055,0.0,2,2,decelerate-decelerate,-0.060502685606479645,-0.035592034459114075,0.030641503632068634,2,0.030641503632068634,-0.035592034459114075,0.06623353809118271,0.09114418923854828,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
376,75.2,B,mainline,True,False,140.24000000000055,0.0,2,decelerate,-3.0,0.0,90.66666666666676,0.0,2,2,decelerate-decelerate,-0.07476872205734253,-0.0892619639635086,-0.04119284078478813,2,-0.04119284078478813,-0.07476872205734253,0.0335758812725544,0.048069123178720474,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
376,75.2,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_004,1,3,1382009798,7
